218477046646123;3;-0.047647487;-0.03176499;-0.008552114;
218477066636277;3;0.061086524;-0.07452556;-0.19975294;
218477086655969;3;0.06352998;0.04337143;-0.03970624;
218477106644892;3;-0.059253927;-0.0030543262;0.19181168;
218477126632892;3;-0.034208454;-0.030543262;0.032986723;
218477146653738;3;0.07086037;-0.015271631;-0.14172074;
218477166642662;3;0.015271631;-0.040927973;0.031154128;
218477186631585;3;-0.06963864;0.023823744;0.14477506;
218477206650046;3;0.0;-0.025045475;0.008552114;
218477226639969;3;0.05497787;-0.007330383;-0.10995574;
218477246629123;3;-0.01038471;-0.008552114;0.019547688;
218477266648585;3;-0.02565634;-0.0036651916;0.07880162;
218477286636200;3;0.021991149;-0.01282817;-0.02687807;
218477306657123;3;0.02076942;-0.02687807;-0.06414085;
218477326646047;3;-0.017104227;0.0061086523;0.032986723;
218477346634047;3;0.0;-0.0030543262;0.042760566;
218477366653431;3;0.017715093;-0.0012217305;-0.031154128;
218477386643662;3;0.0012217305;-0.0036651916;-0.012217305;
218477406632893;3;-0.009773844;0.004276057;0.055588737;
218477426650970;3;0.0036651916;0.01160644;0.01160644;
218477446641201;3;0.005497787;-0.0018325958;-0.050701816;
218477466630355;3;0.0061086523;0.014660766;-0.027488936;
218477486650047;3;-0.002443461;0.0036651916;0.009162978;
218477506638662;3;0.0018325958;-0.0012217305;-0.03481932;
218477526627893;3;0.01038471;0.008552114;-0.052534413;
218477546646739;3;0.004886922;-0.002443461;-0.0061086523;
218477566635893;3;-0.007330383;0.01160644;0.0030543262;
218477586655355;3;0.0067195175;0.010995574;-0.01160644;
218477606644509;3;0.0018325958;-0.0036651916;0.017715093;
218477626633509;3;-0.009773844;0.007941248;0.030543262;
218477646653509;3;-0.0018325958;0.005497787;0.007941248;
218477666642355;3;0.0061086523;0.014660766;0.0;
218477686631355;3;-0.0061086523;0.005497787;0.02321288;
218477706650971;3;0.0012217305;0.004886922;0.025045475;
218477726639971;3;0.0036651916;0.004886922;0.009162978;
218477746628817;3;-0.0030543262;0.0067195175;0.015271631;
218477766648509;3;-0.004276057;0.0067195175;0.02687807;
218477786637202;3;-6.1086525E-4;0.0061086523;0.01160644;
218477806657202;3;0.0030543262;-0.002443461;0.005497787;
218477826646125;3;-0.004276057;0.0067195175;0.018936822;
218477846635279;3;-0.002443461;-0.0067195175;0.023823744;
218477866654663;3;-0.0030543262;6.1086525E-4;0.004276057;
218477886643894;3;6.1086525E-4;-0.0067195175;0.0036651916;
218477906632817;3;6.1086525E-4;-0.0012217305;0.02076942;
218477926652202;3;-0.0030543262;-0.010995574;0.02443461;
218477946641202;3;-0.0036651916;-0.013439035;0.027488936;
218477966630433;3;0.004276057;-0.013439035;0.043982297;
218477986649817;3;-0.0012217305;-0.015882496;0.06536258;
218478006639048;3;-0.007330383;-0.01160644;0.07696902;
218478026627971;3;-0.0018325958;-0.017715093;0.077579886;
218478046647587;3;0.004276057;-0.0067195175;0.07880162;
218478066636279;3;-0.0061086523;-0.014049901;0.09040806;
218478086654972;3;-0.013439035;-0.007330383;0.092240654;
218478106643895;3;-0.0030543262;-0.008552114;0.07391469;
218478126634049;3;0.0061086523;0.0030543262;0.052534413;
218478146653433;3;-0.007330383;-0.004886922;0.05131268;
218478166642664;3;-0.007941248;0.004276057;0.040927973;
218478186631356;3;0.0;-0.009162978;0.025045475;
218478206650972;3;0.0;-0.014660766;0.007941248;
218478226639972;3;-0.002443461;-0.017715093;-0.005497787;
218478246629126;3;0.002443461;-0.019547688;-0.017104227;
218478266648510;3;0.002443461;-0.023823744;-0.028099801;
218478286636280;3;0.0061086523;-0.02565634;-0.04520403;
218478306655895;3;0.01038471;-0.0067195175;-0.05131268;
