GPS;-29.59630666666667;-51.15882333333334;1.228642;1666551067000;;;
GPS;-29.596178333333334;-51.15878833333333;2.6343484;1666551070000;;;
GPS;-29.596086666666665;-51.15876333333334;3.5304797;1666551072000;;;
GPS;-29.595983333333333;-51.158726666666674;4.2912393;1666551075000;;;
GPS;-29.595891666666663;-51.15870833333334;4.777137;1666551077000;;;
GPS;-29.595763333333334;-51.15866333333334;7.5998735;1666551079000;;;
GPS;-29.595629999999996;-51.158608333333326;7.980768;1666551081000;;;
GPS;-29.59550166666667;-51.15853666666667;7.853117;1666551083000;;;
GPS;-29.595373333333335;-51.15846333333334;6.8921304;1666551085000;;;
GPS;-29.595283333333334;-51.15838999999999;5.670695;1666551087000;;;
GPS;-29.595209999999998;-51.15832833333334;4.43845;1666551089000;;;
GPS;-29.59513666666667;-51.158251666666665;2.9308283;1666551092000;;;
GPS;-29.59513666666667;-51.158251666666665;2.9308283;1666551092000;;;
GPS;-29.595106666666666;-51.15814833333334;2.6780996;1666551096000;;;
GPS;-29.59511166666667;-51.15801333333334;3.0857596;1666551100000;;;
GPS;-29.59512333333333;-51.15788666666667;2.8968568;1666551104000;;;
GPS;-29.595131666666664;-51.157756666666664;3.252015;1666551108000;;;
GPS;-29.595145000000002;-51.157618333333325;3.674602;1666551112000;;;
GPS;-29.595160000000003;-51.15750333333334;3.6576161;1666551115000;;;
GPS;-29.59517166666667;-51.15739166666667;3.5062878;1666551118000;;;
GPS;-29.59518666666667;-51.157285;3.6020262;1666551121000;;;
GPS;-29.59520166666667;-51.157169999999994;3.6720283;1666551124000;;;
GPS;-29.59521333333333;-51.15705333333334;3.65041;1666551127000;;;
GPS;-29.595223333333333;-51.15694;3.6571014;1666551130000;;;
GPS;-29.595233333333333;-51.15682333333333;3.6869552;1666551133000;;;
GPS;-29.595250000000004;-51.15671333333333;3.5685692;1666551136000;;;
GPS;-29.595256666666668;-51.1566;3.753869;1666551139000;;;
GPS;-29.59527166666667;-51.15648833333333;3.7173238;1666551142000;;;
GPS;-29.595286666666667;-51.156375;3.607688;1666551145000;;;
GPS;-29.595301666666668;-51.15626333333333;3.703941;1666551148000;;;
GPS;-29.59531666666667;-51.15614666666667;3.6941614;1666551151000;;;
GPS;-29.595326666666665;-51.15603666666666;3.606144;1666551154000;;;
GPS;-29.595340000000004;-51.155928333333335;3.6406302;1666551157000;;;
GPS;-29.595359999999996;-51.155815;3.620556;1666551160000;;;
GPS;-29.595359999999996;-51.155815;3.620556;1666551160000;;;
GPS;-29.595371666666665;-51.155703333333335;3.8007088;1666551163000;;;
GPS;-29.59539666666667;-51.15558166666666;4.480657;1666551166000;;;
GPS;-29.595415000000003;-51.15543833333333;4.812138;1666551169000;;;
GPS;-29.595428333333334;-51.155331666666676;5.1220007;1666551171000;;;
GPS;-29.595445;-51.15522166666666;5.8173904;1666551173000;;;
GPS;-29.595463333333335;-51.15510333333334;5.9471006;1666551175000;;;
GPS;-29.59548;-51.15497333333333;6.5400605;1666551177000;;;
GPS;-29.59549833333333;-51.154833333333336;6.939485;1666551179000;;;
GPS;-29.595511666666667;-51.154691666666665;6.972942;1666551181000;;;
GPS;-29.59554333333333;-51.15454666666666;6.8741155;1666551183000;;;
GPS;-29.595591666666664;-51.154405;7.067651;1666551185000;;;
GPS;-29.59565166666666;-51.15426333333333;7.7259808;1666551187000;;;
GPS;-29.595725;-51.154116666666674;7.9241486;1666551189000;;;
GPS;-29.595791666666667;-51.15397666666666;8.000327;1666551191000;;;
GPS;-29.59585666666667;-51.153833333333324;7.695612;1666551193000;;;
GPS;-29.595921666666662;-51.153695;7.6755376;1666551195000;;;
GPS;-29.595921666666662;-51.153695;7.6755376;1666551195000;;;
GPS;-29.595989999999997;-51.15356499999999;7.489723;1666551197000;;;
GPS;-29.596051666666668;-51.15342833333334;7.196846;1666551199000;;;
GPS;-29.59611333333333;-51.153305;6.6033716;1666551201000;;;
GPS;-29.596164999999996;-51.153175;6.798966;1666551203000;;;
GPS;-29.596221666666665;-51.15304833333333;6.4664555;1666551205000;;;
GPS;-29.59628;-51.15293499999999;6.330054;1666551207000;;;
GPS;-29.596333333333337;-51.152818333333336;6.630137;1666551209000;;;
GPS;-29.596386666666664;-51.15270166666666;6.3830705;1666551211000;;;
GPS;-29.596433333333334;-51.15258166666668;6.1993146;1666551213000;;;
GPS;-29.596484999999998;-51.15246666666667;6.347554;1666551215000;;;
GPS;-29.59654833333333;-51.15235500000001;6.1344595;1666551217000;;;
GPS;-29.59660166666667;-51.15224833333333;5.494145;1666551219000;;;
GPS;-29.59664666666667;-51.15212666666666;5.799375;1666551221000;;;
GPS;-29.59668333333333;-51.15201333333333;5.71599;1666551223000;;;
GPS;-29.59672333333333;-51.151906666666676;5.5708385;1666551225000;;;
GPS;-29.596760000000003;-51.15179833333333;5.761286;1666551227000;;;
GPS;-29.596791666666665;-51.151681666666676;5.960998;1666551229000;;;
GPS;-29.596815;-51.151558333333334;5.926512;1666551231000;;;
GPS;-29.596815;-51.151558333333334;5.926512;1666551231000;;;
GPS;-29.596845;-51.15144;5.825626;1666551233000;;;
GPS;-29.59687333333333;-51.15132666666667;5.399436;1666551235000;;;
GPS;-29.596893333333334;-51.15121333333333;5.598634;1666551237000;;;
GPS;-29.59691;-51.1511;5.655253;1666551239000;;;
GPS;-29.596923333333333;-51.15097833333333;6.124165;1666551241000;;;
GPS;-29.596944999999998;-51.150848333333336;6.5791793;1666551243000;;;
GPS;-29.596956666666664;-51.150711666666666;7.0352235;1666551245000;;;
GPS;-29.596965;-51.150556666666674;7.7517166;1666551247000;;;
GPS;-29.59697833333333;-51.15039166666667;8.590199;1666551249000;;;
GPS;-29.597;-51.15020500000001;9.488904;1666551251000;;;
GPS;-29.597016666666665;-51.14999666666666;10.289812;1666551253000;;;
GPS;-29.59702333333333;-51.149885;10.953804;1666551254000;;;
GPS;-29.597033333333336;-51.149770000000004;11.241018;1666551255000;;;
GPS;-29.597048333333337;-51.149653333333326;11.739269;1666551256000;;;
GPS;-29.597055;-51.14952666666667;12.289508;1666551257000;;;
GPS;-29.597064999999997;-51.1494;12.588047;1666551258000;;;
GPS;-29.597078333333336;-51.149269999999994;12.765111;1666551259000;;;
GPS;-29.597085;-51.14913833333333;12.950926;1666551260000;;;
GPS;-29.597091666666664;-51.14900666666667;12.937543;1666551261000;;;
GPS;-29.59709666666667;-51.148876666666666;12.923131;1666551262000;;;
GPS;-29.597095;-51.148741666666666;13.093504;1666551263000;;;
GPS;-29.597095;-51.148608333333335;12.879894;1666551264000;;;
GPS;-29.59709;-51.14847833333333;12.49025;1666551265000;;;
GPS;-29.597078333333336;-51.14835166666667;12.361054;1666551266000;;;
GPS;-29.59705666666667;-51.14823;12.027514;1666551267000;;;
GPS;-29.59704;-51.14810666666667;11.73824;1666551268000;;;
GPS;-29.597018333333335;-51.14798833333332;11.5292635;1666551269000;;;
GPS;-29.597;-51.14787166666667;11.156604;1666551270000;;;
GPS;-29.59698166666667;-51.147761666666675;10.820491;1666551271000;;;
GPS;-29.59696333333333;-51.14765333333333;10.175544;1666551272000;;;
GPS;-29.59694833333333;-51.14754666666666;9.999509;1666551273000;;;
GPS;-29.596925000000002;-51.14744166666666;9.696337;1666551274000;;;
GPS;-29.59688833333333;-51.147254999999994;9.287133;1666551276000;;;
GPS;-29.596851666666666;-51.14707;8.902636;1666551278000;;;
GPS;-29.596823333333337;-51.146894999999994;9.039552;1666551280000;;;
GPS;-29.596790000000002;-51.14672166666666;8.505785;1666551282000;;;
GPS;-29.596760000000003;-51.14655;8.395634;1666551284000;;;
GPS;-29.596719999999998;-51.146386666666665;7.851573;1666551286000;;;
GPS;-29.59667833333333;-51.146228333333326;7.595241;1666551288000;;;
