GPS;-29.620745000000003;-51.12716666666667;0.024191944;1667135896307;;;
GPS;-29.620745000000003;-51.12716666666667;0.024191944;1667135896307;;;
GPS;-29.62123;-51.12754499999999;2.979727;1667135905323;;;
GPS;-29.621305;-51.12765666666666;4.4677887;1667135909000;;;
GPS;-29.621346666666668;-51.12779999999999;5.134354;1667135912000;;;
GPS;-29.621376666666666;-51.12790499999999;5.5584855;1667135914000;;;
GPS;-29.621406666666665;-51.12801666666666;4.9521427;1667135916000;;;
GPS;-29.62144166666667;-51.12812999999999;5.29958;1667135918000;;;
GPS;-29.621485;-51.128245;5.5857654;1667135920000;;;
GPS;-29.62152;-51.128371666666666;5.875554;1667135922000;;;
GPS;-29.621558333333336;-51.12850333333334;6.190564;1667135924000;;;
GPS;-29.621603333333336;-51.12864833333333;6.6033716;1667135926000;;;
GPS;-29.62165;-51.12879833333333;7.021326;1667135928000;;;
GPS;-29.621705;-51.12895333333333;7.3723664;1667135930000;;;
GPS;-29.621748333333336;-51.12913;8.805353;1667135932000;;;
GPS;-29.621748333333336;-51.12913;8.805353;1667135932000;;;
GPS;-29.62177166666667;-51.12923333333333;9.512067;1667135933000;;;
GPS;-29.62182833333333;-51.12940833333334;8.879988;1667135935000;;;
GPS;-29.621895000000002;-51.12961;10.327387;1667135937000;;;
GPS;-29.621926666666663;-51.129709999999996;9.985611;1667135938000;;;
GPS;-29.621955000000003;-51.12981;10.144146;1667135939000;;;
GPS;-29.621985000000002;-51.12991166666667;10.256869;1667135940000;;;
GPS;-29.622015;-51.13001333333333;10.263561;1667135941000;;;
GPS;-29.622046666666666;-51.130120000000005;10.621293;1667135942000;;;
GPS;-29.62208333333333;-51.130225;10.7185755;1667135943000;;;
GPS;-29.622120000000002;-51.13032666666666;10.736076;1667135944000;;;
GPS;-29.62216;-51.13042833333334;10.591954;1667135945000;;;
GPS;-29.622198333333337;-51.13052833333333;10.468421;1667135946000;;;
GPS;-29.622243333333337;-51.13062166666667;10.902331;1667135947000;;;
GPS;-29.622295;-51.130716666666665;11.144766;1667135948000;;;
GPS;-29.622349999999997;-51.130810000000004;11.112338;1667135949000;;;
GPS;-29.62241333333333;-51.130896666666665;10.971304;1667135950000;;;
GPS;-29.62247166666667;-51.13099666666667;11.473673;1667135951000;;;
GPS;-29.622540000000004;-51.131095;11.621913;1667135952000;;;
GPS;-29.62260666666667;-51.131185;11.21065;1667135953000;;;
GPS;-29.622678333333337;-51.13127166666666;11.634781;1667135954000;;;
GPS;-29.622743333333332;-51.131365;11.603383;1667135955000;;;
GPS;-29.62281666666667;-51.13145166666666;11.639414;1667135956000;;;
GPS;-29.622891666666668;-51.131539999999994;12.022367;1667135957000;;;
GPS;-29.62296666666667;-51.131629999999994;12.054279;1667135958000;;;
GPS;-29.62304333333333;-51.131721666666664;12.261713;1667135959000;;;
GPS;-29.623116666666668;-51.13181833333333;12.496941;1667135960000;;;
GPS;-29.62319;-51.13192166666666;12.791362;1667135961000;;;
GPS;-29.623261666666668;-51.13202666666666;12.54378;1667135962000;;;
GPS;-29.623261666666668;-51.13202666666666;12.54378;1667135962000;;;
GPS;-29.623328333333333;-51.132136666666675;12.750699;1667135963000;;;
GPS;-29.623373333333333;-51.132255;12.653417;1667135964000;;;
GPS;-29.6234;-51.132385000000006;12.769229;1667135965000;;;
GPS;-29.623411666666666;-51.13251666666667;12.644152;1667135966000;;;
GPS;-29.623420000000003;-51.13265666666666;12.913351;1667135967000;;;
GPS;-29.623420000000003;-51.13279000000001;12.799083;1667135968000;;;
GPS;-29.623420000000003;-51.13292166666667;12.944749;1667135969000;;;
GPS;-29.623415;-51.133055;13.081151;1667135970000;;;
