803320645366050;1;1.1324574;1.7262194;1.7262194;8.7053175;
803320665385666;1;0.090979666;1.6208745;1.6208745;8.750807;
803320685374666;1;-1.5275006;0.30885202;0.30885202;10.603919;
803320705363820;1;-0.45250413;0.7613561;0.7613561;9.974244;
803320725383281;1;0.15083471;1.6352397;1.6352397;8.6334915;
803320745372204;1;-0.5626374;0.8834604;0.8834604;9.7324295;
803320765361358;1;-1.2425907;0.48123455;0.48123455;10.16578;
803320785380820;1;-0.08619126;1.2689269;1.2689269;9.174581;
803320805369743;1;0.023942016;1.3144168;1.3144168;9.198523;
803320825389435;1;-1.0031705;0.7134721;0.7134721;9.995792;
803320845378358;1;-0.92416185;0.91219085;0.91219085;9.574412;
803320865367512;1;-0.34476504;1.1971009;1.1971009;9.210494;
803320885386974;1;-0.34715924;0.8619126;0.8619126;9.890448;
803320905375897;1;-0.8858546;0.7613561;0.7613561;9.706094;
803320925365051;1;-0.4285621;1.0390835;1.0390835;9.303867;
803320945384513;1;0.0023942017;0.94331545;0.94331545;9.555259;
803320965373436;1;-0.30885202;0.7661445;0.7661445;9.744401;
803320985362590;1;-0.35434186;0.81642276;0.81642276;9.406818;
803321005382051;1;-0.11731588;0.85473;0.85473;9.3661175;
803321025370974;1;-0.20111294;0.7493851;0.7493851;9.749189;
803321045360128;1;-0.36391866;0.82599956;0.82599956;9.603143;
803321065379590;1;-0.36391866;1.0582372;1.0582372;9.387665;
803321085368513;1;-0.050278235;1.0175357;1.0175357;9.619903;
803321105388128;1;-0.30406362;0.90021986;0.90021986;9.593566;
803321125377128;1;-0.50757074;0.92176765;0.92176765;9.588778;
803321145366282;1;-0.60573304;0.82360536;0.82360536;9.473856;
803321165385744;1;-0.260968;0.94570965;0.94570965;9.646238;
803321185374667;1;-0.5243302;1.0773908;1.0773908;9.519346;
803321205363821;1;-0.49559975;1.1540052;1.1540052;9.471462;
803321225383282;1;-0.21787235;0.9624691;0.9624691;9.679757;
803321245372206;1;-0.50278234;0.92176765;0.92176765;9.576807;
803321265361359;1;-0.48123455;1.0462662;1.0462662;9.560047;
803321285380821;1;-0.8834604;1.0749966;1.0749966;9.440337;
803321305369975;1;-0.31364042;0.93613285;0.93613285;9.634268;
803321325389360;1;-0.770933;0.91937345;0.91937345;9.516952;
803321345378360;1;-0.6488287;0.9840169;0.9840169;9.32781;
803321365367283;1;-0.05746084;0.93613285;0.93613285;9.552865;
803321385386898;1;-0.5530606;0.8451532;0.8451532;9.581595;
803321405375898;1;-0.50517654;1.0055647;1.0055647;9.375694;
803321425365052;1;-0.25857377;1.1013328;1.1013328;9.512163;
803321445384514;1;-0.16519992;1.1779473;1.1779473;9.622296;
803321465373437;1;-0.8714894;1.2186487;1.2186487;9.866506;
803321485362591;1;-0.46926352;1.2018893;1.2018893;9.41879;
803321505382052;1;-0.7038953;1.2378023;1.2378023;10.335769;
803321525370975;1;-2.3918076;1.2210429;1.2210429;9.579201;
803321545360129;1;-0.11731588;1.1061212;1.1061212;10.0508585;
803321565379591;1;-1.4053963;1.2401965;1.2401965;9.354146;
803321585368745;1;-1.7238252;2.6743233;2.6743233;9.9790325;
803321605388129;1;-0.18674773;1.3599066;1.3599066;11.188105;
803321625377130;1;-0.11971009;1.4772224;1.4772224;9.421184;
