317551516283613,2,0.9,-14.46,19.5
317551536272459,2,0.84,-15.059999,19.859999
317551556264229,2,0.71999997,-15.12,20.039999
317551576329152,2,0.84,-14.82,20.34
317551596301152,2,0.24,-15.36,20.22
317551616263613,2,0.24,-15.12,19.619999
317551636296844,2,0.29999998,-15.059999,19.619999
317551656359537,2,0.48,-15.42,19.199999
317551676285383,2,0.71999997,-15.36,19.199999
317551696269152,2,0.9,-15.299999,19.74
317551716297768,2,1.14,-15.299999,19.74
317551736359229,2,0.9,-15.059999,19.859999
317551756278383,2,0.9,-14.94,19.74
317551776262691,2,0.9,-15,19.26
317551796284229,2,0.78,-14.94,19.32
317551816338691,2,0.84,-14.7,19.199999
317551836265768,2,0.48,-14.34,19.5
317551856273076,2,0.48,-14.34,19.56
317551876267229,2,0.06,-14.34,19.5
317551896344460,2,0.17999999,-14.639999,19.619999
317551916250614,2,0.24,-14.759999,19.38
317551936390076,2,0.06,-14.759999,19.5
317551956286076,2,0.35999998,-14.759999,19.32
317551976303845,2,0.12,-14.88,19.199999
317551996283614,2,0.71999997,-14.88,19.5
317552016372768,2,0.48,-14.759999,19.439999
317552036325461,2,0.35999998,-14.34,19.859999
317552056370614,2,0.59999996,-14.099999,19.8
317552076428153,2,0.42,-14.46,19.32
317552096397384,2,0.71999997,-14.82,19.26
317552116324153,2,0.59999996,-15.12,19.02
317552136363230,2,0.65999997,-15.48,19.439999
317552156331230,2,0.71999997,-15,19.56
317552176311846,2,0.48,-14.639999,19.619999
317552196360230,2,0.48,-14.58,19.439999
317552216384538,2,0.24,-13.98,18.96
317552236288230,2,-0.24,-13.92,18.66
317552256281769,2,0.24,-14.04,18.66
317552276305153,2,0.35999998,-14.219999,18.42
317552296380538,2,0.65999997,-14.639999,18.48
317552316314307,2,0.96,-15.24,18.96
317552336427923,2,0.78,-15.12,18.96
317552356264231,2,0.9,-15.54,19.5
317552376365077,2,0.48,-15.599999,19.5
317552396317077,2,0.42,-15.24,19.5
317552416281461,2,0.17999999,-15.66,19.26
317552436313077,2,0.24,-15.24,18.84
317552456409692,2,0.06,-14.82,18.9
317552476282923,2,-0.12,-14.759999,18.779999
317552496338308,2,0.24,-14.34,18.96
317552516307000,2,0.24,-14.7,19.38
317552536389077,2,0.59999996,-15.059999,19.38
317552556318616,2,1.14,-15.299999,19.439999
317552576305154,2,0.9,-15.599999,19.199999
317552596366385,2,0.9,-15.48,19.439999
317552616367847,2,1.02,-15.599999,19.439999
317552636285693,2,0.59999996,-15.839999,19.5
317552656294693,2,0.53999996,-16.199999,19.8
317552676297077,2,0.71999997,-15.9,19.32
317552696406078,2,0.53999996,-15.839999,19.56
317552716314308,2,0.65999997,-15.54,19.56
317552736325770,2,0.84,-15.12,19.14
317552756310616,2,0.48,-14.82,19.14
317552776095309,2,0.59999996,-14.58,19.08
317552796318078,2,0.9,-14.34,18.66
317552816328462,2,0.59999996,-14.34,18.84
317552836320539,2,0.84,-14.219999,19.08
317552856370309,2,0.71999997,-14.34,18.9
317552876340463,2,0.48,-14.7,19.38
317552896322309,2,0.48,-14.82,19.56
317552916428463,2,0.42,-15.299999,18.96
317552936390078,2,0.29999998,-15.12,19.199999
317552956338001,2,0.24,-14.88,18.779999
317552976416463,2,0.17999999,-14.5199995,18.48
