3.17551E+14,3,0.05009095,0.11484267,0.14049901
3.17552E+14,3,0.016493361,0.017104227,-0.065973446
3.17552E+14,3,0.036651913,0.05375614,-0.18509217
3.17552E+14,3,0.01038471,0.048258353,0.004886922
3.17552E+14,3,-0.014660766,0.065973446,0.031154128
3.17552E+14,3,0.006108652,0.054367006,-0.111177474
3.17552E+14,3,0.015271631,0.030543262,-0.12583824
3.17552E+14,3,-0.018325957,0.06536258,-0.006108652
3.17552E+14,3,-0.009773844,0.016493361,-0.023823744
3.17552E+14,3,0.056199603,0.022602014,-0.13194689
3.17552E+14,3,0.006719518,0.005497787,-0.027488936
3.17552E+14,3,-0.039095376,0.009162978,0.08979719
3.17552E+14,3,0.02076942,0.001221731,0.023823744
3.17552E+14,3,0.015271631,-0.013439035,-0.006108652
3.17552E+14,3,-0.025045475,0.005497787,0.07513642
3.17552E+14,3,0.001221731,0.003054326,0.10751228
3.17552E+14,3,0.009773844,6.11E-04,0.028710667
3.17552E+14,3,-0.01160644,-0.005497787,0.029932396
3.17552E+14,3,0,0.007330383,0.06414085
3.17552E+14,3,0.008552114,-0.002443461,0.028099801
3.17552E+14,3,-0.007941248,6.11E-04,-0.014660766
3.17552E+14,3,-6.11E-04,0.003665192,0.01282817
3.17552E+14,3,0.003665192,0.019547688,0.007941248
3.17552E+14,3,0.029321533,-0.003054326,-0.01282817
3.17552E+14,3,-0.03481932,0.014660766,0.010995574
3.17552E+14,3,0.015882496,0.005497787,0.043982297
3.17552E+14,3,0.026267206,0.008552114,0.019547688
3.17552E+14,3,-0.028710667,-0.004886922,0.017715093
3.17552E+14,3,-0.014049901,6.11E-04,0.051923547
3.17552E+14,3,0.02321288,0.010995574,0.02443461
3.17552E+14,3,0.004886922,-0.040317107,0.02443461
3.17552E+14,3,-0.02321288,0,0.07391469
3.17552E+14,3,-0.009773844,-0.034208454,0.1301143
3.17552E+14,3,0.004886922,-0.02443461,0.08246681
3.17552E+14,3,0.001832596,-0.045814894,0.06963864
3.17552E+14,3,-0.017104227,-0.040927973,0.12522738
3.17552E+14,3,-0.01038471,-0.03359759,0.1282817
3.17552E+14,3,0.006108652,-0.052534413,0.055588737
3.17552E+14,3,-0.014660766,-0.02443461,0.05131268
3.17552E+14,3,-0.018936822,-0.029932396,0.103847094
3.17552E+14,3,0.009773844,-0.018936822,0.06169739
3.17552E+14,3,0.02076942,-0.006108652,0.01160644
3.17552E+14,3,-0.018325957,-0.029321533,0.036651913
3.17552E+14,3,-0.017715093,-0.032375857,-0.005497787
3.17552E+14,3,0.052534413,0.015271631,-0.07452556
3.17552E+14,3,-0.03359759,-0.002443461,-0.07452556
3.17552E+14,3,-0.06414085,-0.015882496,-0.09101892
3.17552E+14,3,0.05131268,0.023823744,-0.096516706
3.17552E+14,3,0.039095376,0.04153884,-0.031154128
3.17552E+14,3,-0.06169739,-0.01282817,-0.003665192
3.17552E+14,3,0.03970624,0.015882496,-0.017715093
3.17553E+14,3,0.03359759,0.02687807,-0.004276057
3.17553E+14,3,-0.047647487,-0.001221731,-0.008552114
3.17553E+14,3,0.035430185,0.09285152,-0.111177474
