804633696936817;1;1.376666;1.553837;1.553837;8.772355;
804633716925740;1;0.24660277;1.7142484;1.7142484;8.12592;
804633736945355;1;1.8004397;0.92895025;0.92895025;10.481815;
804633756934356;1;1.6160861;1.0079589;1.0079589;10.398018;
804633776923509;1;0.5434838;1.6352397;1.6352397;8.520964;
804633796942894;1;1.0893618;1.4820108;1.4820108;9.0476885;
804633816931894;1;1.7046716;0.94331545;0.94331545;10.242394;
804633836921048;1;1.4820108;1.2330139;1.2330139;9.665392;
804633856940433;1;0.7206547;1.5466543;1.5466543;8.820239;
804633876929433;1;1.0989386;1.2593501;1.2593501;9.533711;
804633896918587;1;1.4077905;1.0462662;1.0462662;10.029311;
804633916937971;1;1.0630256;1.3072342;1.3072342;9.32781;
804633936926971;1;0.79726917;1.3551182;1.3551182;9.083601;
804633956916125;1;1.2425907;1.1013328;1.1013328;9.828198;
804633976935587;1;1.1755531;1.2042835;1.2042835;9.749189;
804633996924510;1;0.830788;1.3599066;1.3599066;9.167398;
804634016944125;1;0.9504981;1.2090719;1.2090719;9.461885;
804634036933125;1;1.127669;1.0702082;1.0702082;9.765948;
804634056922049;1;1.2401965;1.3072342;1.3072342;9.454702;
804634076941664;1;1.0199299;1.3982137;1.3982137;9.248801;
804634096930664;1;1.151611;1.2545617;1.2545617;9.502586;
804634116919587;1;1.3551182;1.1947067;1.1947067;9.67018;
804634136939203;1;1.0845734;1.2593501;1.2593501;9.397242;
804634156928203;1;0.92655605;1.2330139;1.2330139;9.44752;
804634176917126;1;1.1994951;1.1755531;1.1755531;9.605537;
804634196936741;1;1.283292;1.2258313;1.2258313;9.28232;
804634216925741;1;1.2258313;1.283292;1.283292;9.459491;
804634236945357;1;1.2018893;1.2737153;1.2737153;9.473856;
804634256934357;1;1.1875241;1.2689269;1.2689269;9.500193;
804634276923511;1;1.1947067;1.2593501;1.2593501;9.464279;
804634296942895;1;1.1540052;1.2761095;1.2761095;9.452309;
804634316931895;1;1.1755531;1.2569559;1.2569559;9.540894;
804634336920818;1;1.2569559;1.3383588;1.3383588;9.466674;
804634356940511;1;1.1755531;1.3790601;1.3790601;9.485827;
804634376929434;1;1.0223241;1.3096284;1.3096284;9.560047;
804634396918588;1;1.0271125;1.3024458;1.3024458;9.370906;
804634416938049;1;1.1947067;1.2521675;1.2521675;9.459491;
804634436926973;1;1.1923125;1.2689269;1.2689269;9.476251;
804634456915896;1;1.0702082;1.2880806;1.2880806;9.5385;
804634476935588;1;1.340753;1.2976574;1.2976574;9.454702;
804634496924511;1;1.2641385;1.2641385;1.2641385;9.399636;
804634516944127;1;1.2425907;1.2354081;1.2354081;9.464279;
804634536933127;1;1.115698;1.3144168;1.3144168;9.519346;
804634556922050;1;0.9624691;1.2665327;1.2665327;9.516952;
804634576941665;1;1.0749966;1.1947067;1.1947067;9.586384;
804634596930665;1;1.2952632;1.2330139;1.2330139;9.555259;
804634616919819;1;1.3790601;1.2497733;1.2497733;9.428367;
804634636939204;1;1.3479356;1.3263878;1.3263878;9.425972;
804634656928204;1;1.4173675;1.3239936;1.3239936;9.433155;
804634676917358;1;1.3335704;1.2665327;1.2665327;9.397242;
804634696936819;1;1.2378023;1.2401965;1.2401965;9.473856;
804634716925742;1;1.3215994;1.2737153;1.2737153;9.512163;
804634736945358;1;1.3144168;1.3000516;1.3000516;9.545682;
804634756934358;1;1.1683705;1.2330139;1.2330139;9.464279;
804634776923281;1;1.163582;1.2090719;1.2090719;9.485827;
804634796942973;1;1.1228806;1.283292;1.283292;9.514558;
804634816931897;1;0.9959879;1.4053963;1.4053963;9.421184;
804634836921050;1;1.0869676;1.3024458;1.3024458;9.416395;
804634856940435;1;1.3503298;1.2210429;1.2210429;9.55047;
804634876929435;1;1.3958195;1.2521675;1.2521675;9.545682;
804634896918589;1;1.3623008;1.3670892;1.3670892;9.414001;
804634916937974;1;1.0319009;1.2976574;1.2976574;9.361329;
804634936926974;1;1.1109096;1.2330139;1.2330139;9.514558;
804634956916128;1;0.9792285;1.2569559;1.2569559;9.603143;
804634976935512;1;0.6584055;1.2330139;1.2330139;9.433155;
804634996924512;1;1.1803415;1.2641385;1.2641385;9.55047;
804635016944128;1;1.3072342;1.2785037;1.2785037;9.557653;
804635036933128;1;1.1827357;1.2665327;1.2665327;9.385271;
804635056922051;1;1.388637;1.2138603;1.2138603;9.449914;
804635076941666;1;1.3335704;1.1372458;1.1372458;9.49301;
804635096930666;1;1.3599066;1.1683705;1.1683705;9.533711;
804635116919590;1;1.1180922;1.2808979;1.2808979;9.500193;
804635136939282;1;1.1444284;1.2761095;1.2761095;9.344569;
804635156928205;1;1.3551182;1.2569559;1.2569559;9.52174;
804635176917128;1;1.0534488;1.2378023;1.2378023;9.519346;
804635196936744;1;0.9816227;1.1851299;1.1851299;9.43076;
804635216925744;1;1.0773908;1.1611878;1.1611878;9.591172;
804635236945359;1;1.2904748;1.2425907;1.2425907;9.593566;
804635256934359;1;1.151611;1.2425907;1.2425907;9.392453;
804635276923513;1;1.2449849;1.2210429;1.2210429;9.514558;
804635296942898;1;1.3934253;1.283292;1.283292;9.5385;
804635316931898;1;1.1324574;1.3024458;1.3024458;9.337387;
804635336920821;1;1.0271125;1.3000516;1.3000516;9.392453;
804635356940436;1;1.2425907;1.2808979;1.2808979;9.586384;
804635376929436;1;1.1468226;1.2425907;1.2425907;9.504981;
804635396918590;1;0.9768343;1.2186487;1.2186487;9.437943;
804635416938052;1;1.0821792;1.1659763;1.1659763;9.488221;
804635436926975;1;1.1348516;1.2090719;1.2090719;9.476251;
804635456916129;1;1.163582;1.2904748;1.2904748;9.445126;
804635476935590;1;1.2186487;1.2904748;1.2904748;9.452309;
804635496924514;1;1.103727;1.2473791;1.2473791;9.483433;
804635516944129;1;1.2425907;1.2258313;1.2258313;9.481039;
804635536933129;1;1.1731589;1.2449849;1.2449849;9.49301;
804635556922052;1;1.0271125;1.1659763;1.1659763;9.502586;
804635576941668;1;1.2258313;1.1971009;1.1971009;9.490616;
804635596930668;1;1.1875241;1.2114661;1.2114661;9.433155;
804635616919591;1;1.0845734;1.2258313;1.2258313;9.485827;
804635636939206;1;1.0773908;1.292869;1.292869;9.449914;
804635656928206;1;1.1947067;1.3024458;1.3024458;9.440337;
804635676917360;1;1.0414777;1.3503298;1.3503298;9.49301;
804635696936745;1;1.0462662;1.3814543;1.3814543;9.411607;
804635716925745;1;1.13964;1.3910311;1.3910311;9.500193;
804635736945360;1;0.9768343;1.2545617;1.2545617;9.540894;
804635756934360;1;1.0223241;1.2282255;1.2282255;9.43076;
804635776923283;1;1.0199299;1.1994951;1.1994951;9.454702;
804635796942976;1;1.2114661;1.2090719;1.2090719;9.387665;
804635816931899;1;1.0534488;1.1707647;1.1707647;9.497798;
804635836920822;1;1.0342951;1.2066777;1.2066777;9.552865;
804635856940437;1;1.067814;1.2737153;1.2737153;9.445126;
804635876929437;1;0.9792285;1.2186487;1.2186487;9.481039;
804635896918361;1;0.9959879;1.2545617;1.2545617;9.512163;
804635916938053;1;1.1324574;1.2617443;1.2617443;9.308656;
804635936926976;1;1.2378023;1.352724;1.352724;9.543288;
804635956916130;1;1.0462662;1.3958195;1.3958195;9.476251;
804635976935592;1;1.0989386;1.388637;1.388637;9.435549;
804635996924515;1;1.1348516;1.340753;1.340753;9.52174;
804636016944130;1;1.3718776;1.3072342;1.3072342;9.531317;
804636036933130;1;1.3000516;1.1540052;1.1540052;9.545682;
804636056974041;1;1.3455414;1.1707647;1.1707647;9.332599;
804636076993657;1;1.4987702;1.1851299;1.1851299;9.457097;
804636096982657;1;1.1563994;1.1755531;1.1755531;9.457097;
804636116971580;1;1.0726024;1.3144168;1.3144168;9.385271;
804636136991272;1;1.3096284;1.340753;1.340753;9.433155;
804636156980195;1;1.2689269;1.3599066;1.3599066;9.5385;
804636176969119;1;0.94092125;1.3359646;1.3359646;9.435549;
804636196988734;1;1.0271125;1.2737153;1.2737153;9.5385;
804636216977734;1;1.0749966;1.2593501;1.2593501;9.56723;
804636236997349;1;1.0534488;1.2234371;1.2234371;9.3733;
804636256986349;1;1.2090719;1.0821792;1.0821792;9.394848;
804636276975273;1;1.4556746;0.92895025;0.92895025;9.665392;
804636296994888;1;1.436521;0.94092125;0.94092125;9.646238;
804636316983888;1;1.1779473;0.9840169;0.9840169;9.387665;
804636336972811;1;1.5634137;1.0821792;1.0821792;9.531317;
804636356992427;1;1.5586253;1.0941502;1.0941502;9.495404;
804636376981427;1;1.4221559;1.2138603;1.2138603;9.399636;
804636396970581;1;1.6089035;1.1563994;1.1563994;9.425972;
804636416990042;1;1.7142484;1.2282255;1.2282255;9.61272;
804636436978965;1;1.6831238;1.2425907;1.2425907;9.275137;
804636456968119;1;1.5562311;1.271321;1.271321;9.423578;
804636476987581;1;1.2569559;1.2258313;1.2258313;9.41879;
804636496976504;1;1.0869676;1.2090719;1.2090719;9.435549;
804636516996119;1;0.842759;1.4341269;1.4341269;9.660604;
804636536985119;1;0.58418524;1.5993267;1.5993267;9.258378;
804636556974043;1;1.1133038;1.5634137;1.5634137;9.399636;
804636576993658;1;0.8331822;1.472434;1.472434;9.495404;
804636596982658;1;1.8076223;1.5466543;1.5466543;9.504981;
804636616971812;1;1.0127473;1.6304513;1.6304513;9.358934;
804636636991197;1;0.6751649;1.5035586;1.5035586;9.370906;
804636656980197;1;1.340753;1.3192052;1.3192052;9.531317;
804636676969120;1;0.9672575;1.3479356;1.3479356;9.552865;
804636696988812;1;0.89303726;1.5179238;1.5179238;9.277532;
804636716977735;1;1.5705963;1.5825673;1.5825673;9.332599;
804636736997351;1;1.5825673;1.5610195;1.5610195;9.603143;
804636756986351;1;1.2497733;1.6376339;1.6376339;9.476251;
804636776975274;1;1.1492168;1.5442601;1.5442601;9.186552;
804636796994966;1;1.4269443;1.2880806;1.2880806;9.461885;
804636816983889;1;1.4413095;1.2641385;1.2641385;9.595961;
804636836973043;1;1.043872;1.3742718;1.3742718;9.306262;
804636856992428;1;1.352724;1.3670892;1.3670892;9.5385;
804636876981428;1;1.1300632;1.1587936;1.1587936;9.555259;
804636896970582;1;1.0606314;1.0989386;1.0989386;9.536105;
804636916990043;1;1.2880806;1.103727;1.103727;9.41879;
804636936978966;1;1.328782;1.0845734;1.0845734;9.552865;
804636956968120;1;1.2593501;1.271321;1.271321;9.469068;
804636976987582;1;1.30484;1.352724;1.352724;9.406818;
804636996976505;1;1.2018893;1.3263878;1.3263878;9.425972;
804637016996121;1;1.1755531;1.2282255;1.2282255;9.531317;
804637036985121;1;1.3431472;1.2401965;1.2401965;9.540894;
804637056974044;1;1.1587936;1.2904748;1.2904748;9.325416;
804637076993659;1;1.4053963;1.1204864;1.1204864;9.25359;
804637096982659;1;1.3599066;1.1372458;1.1372458;9.514558;
804637116971582;1;1.2066777;1.283292;1.283292;9.299079;
804637136991198;1;1.3072342;1.3239936;1.3239936;9.406818;
