GPS;-29.6024977;-51.1613171;0.0;1666552494953;;;
GPS;-29.596299999999996;-51.15883166666667;1.3902647;1666552503000;;;
GPS;-29.596161666666664;-51.15880666666667;2.975609;1666552506000;;;
GPS;-29.596038333333333;-51.15876333333334;4.4590387;1666552508000;;;
GPS;-29.595878333333335;-51.158710000000006;9.4034605;1666552510000;;;
GPS;-29.59570833333333;-51.15864;9.922815;1666552512000;;;
GPS;-29.59554333333333;-51.15856166666667;9.2382345;1666552514000;;;
GPS;-29.595403333333334;-51.15846166666667;8.330779;1666552516000;;;
GPS;-29.595280000000002;-51.15836833333333;7.302879;1666552518000;;;
GPS;-29.59518666666667;-51.15828833333333;5.569809;1666552520000;;;
GPS;-29.595125;-51.15818833333333;3.2931929;1666552523000;;;
GPS;-29.59511166666667;-51.15805999999999;3.043038;1666552527000;;;
GPS;-29.59513;-51.157946666666675;3.4975376;1666552530000;;;
GPS;-29.59513;-51.157946666666675;3.4975376;1666552530000;;;
GPS;-29.59513833333333;-51.15783666666666;3.442977;1666552533000;;;
GPS;-29.595148333333334;-51.157721666666674;3.50217;1666552536000;;;
GPS;-29.595158333333334;-51.157608333333336;3.3755484;1666552539000;;;
GPS;-29.595166666666668;-51.15747666666666;3.2442942;1666552543000;;;
GPS;-29.59516833333333;-51.15737333333333;3.305546;1666552546000;;;
GPS;-29.595191666666665;-51.15724333333333;3.1320846;1666552550000;;;
GPS;-29.595211666666668;-51.15711666666666;3.0857596;1666552554000;;;
GPS;-29.595221666666664;-51.15698666666667;3.2267935;1666552558000;;;
GPS;-29.595236666666665;-51.15688166666667;3.5109203;1666552561000;;;
GPS;-29.595256666666668;-51.15677000000001;3.3786366;1666552564000;;;
GPS;-29.595256666666668;-51.15677000000001;3.3786366;1666552564000;;;
GPS;-29.595268333333333;-51.15663166666666;3.643204;1666552568000;;;
GPS;-29.59527333333333;-51.15651833333333;3.5237885;1666552571000;;;
GPS;-29.595295000000004;-51.15641333333333;3.4537861;1666552574000;;;
GPS;-29.59530666666667;-51.156303333333334;3.6998234;1666552577000;;;
GPS;-29.595323333333333;-51.15618333333334;3.659675;1666552580000;;;
GPS;-29.59533666666667;-51.15606833333333;3.8166652;1666552583000;;;
GPS;-29.595356666666664;-51.15595499999999;3.7904143;1666552586000;;;
GPS;-29.595371666666665;-51.15584166666666;3.7585018;1666552589000;;;
GPS;-29.59538;-51.155728333333336;3.7605605;1666552592000;;;
GPS;-29.595388333333336;-51.155613333333335;3.8907852;1666552595000;;;
GPS;-29.595388333333336;-51.155613333333335;3.8907852;1666552595000;;;
GPS;-29.595413333333333;-51.15549333333333;4.6258087;1666552598000;;;
GPS;-29.595426666666672;-51.155343333333334;4.648971;1666552601000;;;
GPS;-29.59544;-51.15523499999999;5.4987774;1666552603000;;;
GPS;-29.595461666666665;-51.155118333333334;5.8379793;1666552605000;;;
GPS;-29.595478333333336;-51.15499;6.1565924;1666552607000;;;
GPS;-29.59549666666667;-51.15485666666667;6.292994;1666552609000;;;
GPS;-29.595516666666672;-51.15472;6.4458666;1666552611000;;;
GPS;-29.59554166666667;-51.154588333333336;6.8828654;1666552613000;;;
GPS;-29.59558666666667;-51.154455000000006;7.0177226;1666552615000;;;
GPS;-29.595644999999998;-51.154325;7.010002;1666552617000;;;
GPS;-29.595705;-51.154193333333325;7.3425126;1666552619000;;;
GPS;-29.595763333333334;-51.154059999999994;7.384205;1666552621000;;;
GPS;-29.59582833333333;-51.153913333333335;7.917457;1666552623000;;;
GPS;-29.595893333333333;-51.15377;7.4871492;1666552625000;;;
GPS;-29.595961666666668;-51.15362833333334;7.7223773;1666552627000;;;
GPS;-29.59603666666667;-51.15349166666667;7.8206897;1666552629000;;;
GPS;-29.5961;-51.15335333333334;7.7671585;1666552631000;;;
GPS;-29.5961;-51.15335333333334;7.7671585;1666552631000;;;
GPS;-29.59615666666667;-51.15320499999999;7.590094;1666552633000;;;
GPS;-29.596221666666665;-51.153065;7.49487;1666552635000;;;
GPS;-29.59628;-51.152925;7.637963;1666552637000;;;
GPS;-29.596349999999997;-51.15278833333333;7.598844;1666552639000;;;
GPS;-29.596418333333336;-51.152651666666664;7.599359;1666552641000;;;
GPS;-29.596479999999996;-51.152514999999994;7.2761135;1666552643000;;;
GPS;-29.596541666666667;-51.15238166666666;7.2112584;1666552645000;;;
GPS;-29.59660666666667;-51.15225333333333;6.9641914;1666552647000;;;
GPS;-29.596658333333334;-51.15212833333333;6.7824945;1666552649000;;;
GPS;-29.59670833333333;-51.152;6.542634;1666552651000;;;
GPS;-29.596746666666665;-51.151871666666665;6.4288807;1666552653000;;;
GPS;-29.59678;-51.151745;5.796287;1666552655000;;;
GPS;-29.596808333333335;-51.151635000000006;5.9548216;1666552657000;;;
GPS;-29.596835000000002;-51.15151666666667;5.4823065;1666552659000;;;
GPS;-29.59685833333333;-51.151405000000004;5.546132;1666552661000;;;
GPS;-29.596880000000002;-51.15129;5.5801034;1666552663000;;;
GPS;-29.596898333333336;-51.15117166666667;5.8029785;1666552665000;;;
GPS;-29.59692;-51.151051666666675;6.055707;1666552667000;;;
GPS;-29.59692;-51.151051666666675;6.055707;1666552667000;;;
GPS;-29.59693333333333;-51.15092666666666;6.2785816;1666552669000;;;
GPS;-29.59695;-51.150795;6.680065;1666552671000;;;
GPS;-29.596955;-51.15066;6.7181544;1666552673000;;;
GPS;-29.596970000000002;-51.15050666666666;7.468105;1666552675000;;;
GPS;-29.596985000000004;-51.150351666666666;8.031726;1666552677000;;;
GPS;-29.597001666666664;-51.15018;8.933519;1666552679000;;;
GPS;-29.597019999999997;-51.14998833333334;9.612952;1666552681000;;;
GPS;-29.597036666666668;-51.14978333333333;10.286723;1666552683000;;;
GPS;-29.59705333333333;-51.14967333333334;10.633646;1666552684000;;;
GPS;-29.597061666666665;-51.14955833333333;10.992408;1666552685000;;;
GPS;-29.59707;-51.14944333333333;11.465438;1666552686000;;;
GPS;-29.597078333333336;-51.14932166666667;11.633237;1666552687000;;;
GPS;-29.59708666666667;-51.1492;11.82317;1666552688000;;;
GPS;-29.59709;-51.149078333333335;11.987366;1666552689000;;;
GPS;-29.59710166666667;-51.148954999999994;11.980675;1666552690000;;;
GPS;-29.597106666666665;-51.148833333333336;12.005382;1666552691000;;;
GPS;-29.597103333333333;-51.148708333333325;12.142812;1666552692000;;;
GPS;-29.5971;-51.14857833333334;12.161857;1666552693000;;;
GPS;-29.597093333333337;-51.14845333333333;12.160313;1666552694000;;;
GPS;-29.597076666666666;-51.14833166666667;12.177814;1666552695000;;;
GPS;-29.59705666666667;-51.148203333333335;12.002808;1666552696000;;;
GPS;-29.59704;-51.14807833333332;11.827802;1666552697000;;;
GPS;-29.597015000000003;-51.14796666666666;11.506616;1666552698000;;;
GPS;-29.596995;-51.14785666666667;11.512792;1666552699000;;;
GPS;-29.596976666666666;-51.147745;10.935273;1666552700000;;;
GPS;-29.596956666666664;-51.14763833333333;10.696443;1666552701000;;;
GPS;-29.596938333333334;-51.147528333333334;10.7165165;1666552702000;;;
GPS;-29.59691833333333;-51.147421666666666;10.297018;1666552703000;;;
GPS;-29.596895000000004;-51.147315;9.961934;1666552704000;;;
GPS;-29.596878333333333;-51.147211666666664;9.930021;1666552705000;;;
GPS;-29.596841666666666;-51.147014999999996;9.479639;1666552707000;;;
GPS;-29.596803333333334;-51.14682833333333;9.361768;1666552709000;;;
GPS;-29.59677166666667;-51.14664333333334;8.888738;1666552711000;;;
GPS;-29.596733333333336;-51.146465000000006;8.695717;1666552713000;;;
GPS;-29.59669166666667;-51.14630333333333;8.236585;1666552715000;;;
GPS;-29.59664;-51.146138333333326;8.450194;1666552717000;;;
GPS;-29.596586666666667;-51.145983333333334;8.001872;1666552719000;;;
GPS;-29.596524999999996;-51.14583;7.999298;1666552721000;;;
GPS;-29.596463333333336;-51.145678333333336;7.9190016;1666552723000;;;
GPS;-29.596398333333333;-51.145535;8.00393;1666552725000;;;
GPS;-29.596341666666664;-51.145374999999994;8.127978;1666552727000;;;
GPS;-29.59628;-51.14522166666667;8.397693;1666552729000;;;
GPS;-29.596218333333333;-51.145070000000004;8.415709;1666552731000;;;
GPS;-29.59616;-51.14489833333334;8.832633;1666552733000;;;
GPS;-29.596096666666668;-51.144731666666665;8.353427;1666552735000;;;
GPS;-29.596096666666668;-51.144731666666665;8.353427;1666552735000;;;
GPS;-29.59602;-51.144549999999995;9.966052;1666552737000;;;
GPS;-29.595988333333334;-51.14445333333333;10.408198;1666552738000;;;
GPS;-29.595951666666664;-51.14435166666667;10.406654;1666552739000;;;
GPS;-29.595911666666666;-51.144248333333344;10.409742;1666552740000;;;
GPS;-29.595875;-51.14414333333334;10.789092;1666552741000;;;
GPS;-29.59584333333333;-51.14403166666666;11.020203;1666552742000;;;
GPS;-29.595821666666666;-51.143919999999994;10.990864;1666552743000;;;
