219913821652963;1;1.3934253;1.388637;1.388637;9.267955;
219913841641886;1;1.4149733;1.2354081;1.2354081;9.433155;
219913861689886;1;1.4508862;1.1827357;1.1827357;9.404425;
219913881650501;1;1.484405;1.3215994;1.3215994;9.334992;
219913901639425;1;1.5921441;1.3431472;1.3431472;9.40203;
219913921658886;1;1.5969325;1.2521675;1.2521675;9.452309;
219913941648040;1;1.3455414;1.2473791;1.2473791;9.3421755;
219913961636963;1;1.1851299;1.3024458;1.3024458;9.234436;
219913981656425;1;1.5777789;1.1875241;1.1875241;9.540894;
219914001645579;1;1.3934253;1.1947067;1.1947067;9.370906;
219914021634502;1;1.3694834;1.2234371;1.2234371;9.363723;
219914041653963;1;1.4197617;1.2306197;1.2306197;9.531317;
219914061643117;1;1.3742718;1.2210429;1.2210429;9.344569;
219914081662579;1;1.4867992;1.2545617;1.2545617;9.361329;
219914101651733;1;1.5705963;1.2904748;1.2904748;9.49301;
219914121640656;1;1.5466543;1.3335704;1.3335704;9.351752;
219914141660117;1;1.6831238;1.3120226;1.3120226;9.425972;
219914161649271;1;1.9393034;1.4030021;1.4030021;9.3733;
219914181638194;1;1.6256629;1.3311762;1.3311762;9.361329;
219914201657656;1;1.0654198;1.2401965;1.2401965;9.174581;
219914221646810;1;1.6998832;1.3215994;1.3215994;9.303867;
219914241635810;1;1.8459295;1.2449849;1.2449849;9.519346;
219914261655195;1;1.5993267;1.2258313;1.2258313;9.476251;
219914281644349;1;1.448492;1.2473791;1.2473791;9.234436;
219914301633349;1;1.5442601;1.2761095;1.2761095;9.296685;
219914321652964;1;1.6496049;1.0941502;1.0941502;9.593566;
219914341641887;1;1.4987702;1.1659763;1.1659763;9.349358;
219914361661349;1;1.3838485;1.1133038;1.1133038;9.363723;
219914381650503;1;1.6328455;1.1563994;1.1563994;9.619903;
219914401639426;1;1.6472107;1.2808979;1.2808979;9.3421755;
219914421658887;1;1.4748282;1.3910311;1.3910311;9.287108;
219914441648041;1;1.4053963;1.2737153;1.2737153;9.552865;
