319786712790500,1,2.3463178,2.3511062,2.3511062,7.6231384
319786732779654,1,1.1731589,1.5610195,1.5610195,9.141062
319786752768654,1,1.1228806,0.7158663,0.7158663,10.795456
319786772788269,1,1.2976574,1.5658079,1.5658079,8.942344
319786792777192,1,1.9488802,1.8626889,1.8626889,8.413225
319786812766192,1,1.271321,1.0031705,1.0031705,10.127473
319786832785808,1,0.9648633,1.2114661,1.2114661,9.749189
319786852774731,1,1.5777789,1.7908629,1.7908629,8.616732
319786872763731,1,1.4915876,1.3838485,1.3838485,9.519346
319786892783346,1,1.1324574,1.103727,1.103727,9.92636
319786912772346,1,1.0821792,1.4915876,1.4915876,9.0429
319786932761269,1,1.6184803,1.4221559,1.4221559,9.040505
319786952780885,1,1.6448165,1.0199299,1.0199299,9.902418
319786972769885,1,1.1228806,1.1994951,1.1994951,9.346964
319786992758808,1,1.7525556,1.376666,1.376666,9.0476885
319787012778423,1,1.5969325,1.1468226,1.1468226,9.605537
319787032767424,1,1.4173675,1.1827357,1.1827357,9.514558
319787052787039,1,1.3599066,1.3263878,1.3263878,9.16261
319787072775962,1,1.7860745,1.2665327,1.2665327,9.425972
319787092764962,1,1.6065093,1.1779473,1.1779473,9.56723
319787112784578,1,1.3934253,1.364695,1.364695,9.153033
319787132773578,1,1.7788919,1.3575124,1.3575124,9.291897
319787152762501,1,1.6903064,1.2904748,1.2904748,9.631873
319787172782116,1,1.6998832,1.4341269,1.4341269,9.306262
319787192771039,1,1.5586253,1.400608,1.400608,9.244013
319787212760039,1,1.4796166,1.3503298,1.3503298,9.478644
319787232779655,1,1.4628572,1.4437037,1.4437037,9.315839
319787252768655,1,1.5251064,1.4293385,1.4293385,9.210494
319787272788270,1,1.5514427,1.316811,1.316811,9.485827
319787292899347,1,1.7812861,1.352724,1.352724,9.43076
319787312766193,1,1.6328455,1.3958195,1.3958195,9.220071
319787332785809,1,1.4077905,1.3790601,1.3790601,9.509769
319787352774809,1,1.4508862,1.3814543,1.3814543,9.399636
319787372763732,1,1.6304513,1.4508862,1.4508862,9.239224
319787392783347,1,1.4053963,1.2856863,1.2856863,9.509769
319787412772271,1,1.2665327,1.3263878,1.3263878,9.390059
319787432761271,1,1.4556746,1.3742718,1.3742718,9.198523
319787452780886,1,1.3670892,1.3383588,1.3383588,9.509769
319787472769886,1,1.2593501,1.3311762,1.3311762,9.440337
319787492758809,1,1.4748282,1.388637,1.388637,9.323022
319787512778425,1,1.4053963,1.364695,1.364695,9.334992
319787532767425,1,1.8219875,1.4030021,1.4030021,9.392453
319787552787040,1,1.5035586,1.4317327,1.4317327,9.370906
319787572775963,1,1.553837,1.4437037,1.4437037,9.344569
319787592764963,1,1.958457,1.3599066,1.3599066,9.3421755
319787612784579,1,1.7405846,1.2785037,1.2785037,9.358934
319787632773502,1,1.6184803,1.3144168,1.3144168,9.387665
319787652762502,1,1.6759412,1.3263878,1.3263878,9.392453
319787672782117,1,1.9177556,1.4053963,1.4053963,10.18254
319787692771117,1,1.4269443,1.6112977,1.6112977,9.682152
319787712760041,1,1.3718776,1.4173675,1.4173675,8.942344
319787732779656,1,1.6591818,1.1827357,1.1827357,9.002198
319787752768656,1,1.3670892,1.2090719,1.2090719,9.382876
319787772788271,1,1.0127473,1.3192052,1.3192052,9.251195
319787792777195,1,1.541866,1.3742718,1.3742718,9.471462
319787812766195,1,1.5873557,1.328782,1.328782,9.504981
319787832785810,1,1.3599066,1.3335704,1.3335704,9.437943
319787852774733,1,1.4460979,1.376666,1.376666,9.464279
319787872763733,1,1.922544,1.3718776,1.3718776,9.390059
319787892783349,1,1.496376,1.3982137,1.3982137,9.533711
319787912772349,1,1.4915876,1.4317327,1.4317327,9.239224
319787932761272,1,1.8124107,1.3431472,1.3431472,9.200917
319787952780887,1,1.7046716,1.2042835,1.2042835,9.308656
319787972769887,1,1.127669,1.1803415,1.1803415,9.459491
319787992758810,1,1.3096284,1.316811,1.316811,9.196129
319788012778426,1,1.7597382,1.2689269,1.2689269,9.332599
319788032767426,1,1.2952632,1.067814,1.067814,9.540894
319788052787041,1,1.4437037,1.283292,1.283292,9.193734
319788072775964,1,1.472434,1.4173675,1.4173675,9.308656
319788092764965,1,1.2904748,1.364695,1.364695,9.437943
319788112784580,1,2.7964275,0.8882488,0.8882488,8.686164
319788132773580,1,2.0159178,0.82599956,0.82599956,9.157822
319788152762503,1,1.1611878,1.4389153,1.4389153,9.050082
319788172782119,1,2.2864625,1.6543933,1.6543933,9.68694
319788192771042,1,0.48362875,1.6184803,1.6184803,9.428367
319788212760042,1,2.420538,1.9153614,1.9153614,9.619903
319788232779657,1,-0.004788403,1.757344,1.757344,9.176975
319788252800888,1,1.5610195,1.9512744,1.9512744,9.205706
319788272788273,1,1.2018893,1.541866,1.541866,9.543288
319788292777196,1,0.44532153,1.5729905,1.5729905,9.454702
319788312766196,1,1.1468226,1.9201498,1.9201498,9.361329
319788332785811,1,1.2808979,1.5705963,1.5705963,9.306262
319788352774811,1,1.400608,1.460463,1.460463,9.624691
319788372763734,1,0.7757214,1.8195933,1.8195933,9.574412
319788392783350,1,1.4580688,2.1930888,2.1930888,9.153033
319788412772273,1,0.7302315,1.4269443,1.4269443,9.339781
319788432761273,1,-0.19632454,1.1899183,1.1899183,9.404425
319788452780888,1,0.6823475,1.6831238,1.6831238,8.820239
319788472769889,1,0.29448682,1.4413095,1.4413095,10.730812
319788492758812,1,1.1851299,1.6783354,1.6783354,9.591172
319788512778427,1,3.1004913,0.7206547,0.7206547,8.025364
319788532767427,1,0.48123455,0.8762778,0.8762778,10.977415
319788552787043,1,1.3575124,1.9919758,1.9919758,9.054871
319788572775966,1,1.6065093,1.9129672,1.9129672,8.123527
319788592764966,1,1.283292,0.7493851,0.7493851,10.409989
319788612784581,1,1.541866,1.0151415,1.0151415,9.64145
319788632773504,1,2.0590134,1.6376339,1.6376339,8.267179
319788652762504,1,1.8435353,0.7637503,0.7637503,9.837775
319788672782120,1,1.2545617,0.60094464,0.60094464,10.151415
319788692771120,1,1.2617443,1.5490485,1.5490485,8.798691
319788712760043,1,2.954445,1.4820108,1.4820108,8.865729
319788732779658,1,2.9855695,0.5626374,0.5626374,9.835381
319788752768658,1,1.4676456,0.6631939,0.6631939,9.3661175
319788772788274,1,2.1428106,1.7621324,1.7621324,9.224859
319788792777197,1,1.8722657,1.4269443,1.4269443,9.038112
319788812766197,1,0.79008657,0.94331545,0.94331545,9.330204
319788832785812,1,1.4053963,0.9696517,0.9696517,9.603143
319788852774736,1,1.6879122,1.3096284,1.3096284,9.050082
319788872763736,1,1.115698,1.2042835,1.2042835,9.461885
319788892783351,1,1.2449849,1.2114661,1.2114661,9.734824
319788912772351,1,1.1683705,1.7741034,1.7741034,9.258378
319788932761274,1,0.9528923,1.9776106,1.9776106,9.13388
319788952780890,1,0.6368576,1.5562311,1.5562311,9.399636
319788972769890,1,0.50038815,1.4891934,1.4891934,9.466674
319788992758813,1,0.8882488,1.6472107,1.6472107,9.301474
319789012778428,1,1.127669,1.7956513,1.7956513,9.421184
319789032767428,1,0.9600749,1.6831238,1.6831238,9.356541
319789052787044,1,1.1252748,1.5801731,1.5801731,9.442732
319789072775967,1,1.1372458,1.6687586,1.6687586,9.423578
319789092764967,1,1.2066777,1.5514427,1.5514427,9.196129
319789112784582,1,1.1971009,1.3862427,1.3862427,9.437943
319789132773582,1,1.283292,1.3215994,1.3215994,9.526528
319789152762506,1,1.3934253,1.4221559,1.4221559,9.3182335
319789172782121,1,1.1492168,1.1707647,1.1707647,9.291897
319789192771044,1,1.6280571,1.115698,1.115698,9.56723
319789212760044,1,1.2138603,1.2258313,1.2258313,9.351752
319789232779660,1,1.5011644,1.2258313,1.2258313,9.160215
319789252768660,1,1.5107412,1.0199299,1.0199299,9.562442
319789272788275,1,1.5059528,1.1085154,1.1085154,9.531317
319789292777198,1,1.7836803,1.2976574,1.2976574,9.129091
319789313252725,1,1.8986019,1.1875241,1.1875241,9.313444
319789333272341,1,1.7070658,1.0989386,1.0989386,9.533711
319789353261341,1,1.745373,1.2641385,1.2641385,9.313444
319789373250264,1,1.8770541,1.2785037,1.2785037,9.172187
319789393269879,1,0.92176765,1.2569559,1.2569559,9.157822
319789413258802,1,1.757344,1.3431472,1.3431472,9.181764
319789433247802,1,1.6472107,1.5801731,1.5801731,9.82341
319789453267418,1,1.0534488,1.4269443,1.4269443,9.277532
319789473256418,1,1.9440918,1.4389153,1.4389153,9.057265
319789493245341,1,0.7254431,1.1947067,1.1947067,9.004593
319789513264956,1,1.7525556,1.2665327,1.2665327,9.564836
319789533253957,1,1.2401965,1.412579,1.412579,9.423578
319789553273572,1,1.3311762,1.4197617,1.4197617,9.251195
319789573262495,1,1.1133038,1.2808979,1.2808979,9.454702
319789593251495,1,1.4556746,1.4460979,1.4460979,9.435549
319789613271111,1,1.2114661,1.5514427,1.5514427,9.196129
319789633260034,1,1.0726024,1.3814543,1.3814543,9.435549
319789653249034,1,1.3910311,1.4030021,1.4030021,9.533711
319789673268649,1,1.2234371,1.520318,1.520318,9.205706
319789693257649,1,1.3623008,1.520318,1.520318,9.370906
319789713246572,1,1.1300632,1.3670892,1.3670892,9.507375
319789733266188,1,1.5466543,1.4700398,1.4700398,9.306262
319789753255188,1,1.2449849,1.4891934,1.4891934,9.222465
319789773274803,1,1.3910311,1.3455414,1.3455414,9.471462
319789793263726,1,1.42455,1.3623008,1.3623008,9.416395
319789813252726,1,1.5873557,1.3623008,1.3623008,9.272743
319789833272342,1,1.5586253,1.292869,1.292869,9.416395
319789853261265,1,1.30484,1.3096284,1.3096284,9.339781
319789873250265,1,1.6543933,1.3838485,1.3838485,9.251195
319789893269880,1,1.6065093,1.328782,1.328782,9.428367
319789913258804,1,1.5993267,1.3192052,1.3192052,9.442732
319789933247804,1,1.7046716,1.376666,1.376666,9.272743
319789953267419,1,1.6352397,1.3910311,1.3910311,9.263166
319789973256419,1,1.5562311,1.3479356,1.3479356,9.421184
319789993245342,1,1.4939818,1.3742718,1.3742718,9.296685
319790013264958,1,1.4796166,1.4460979,1.4460979,9.392453
319790033253958,1,1.5801731,1.4652514,1.4652514,9.330204
319790053273573,1,1.271321,1.496376,1.496376,9.272743
319790073262496,1,1.5729905,1.532289,1.532289,9.301474
319790093251496,1,1.4772224,1.5011644,1.5011644,9.44752
319790113271112,1,1.2856863,1.5179238,1.5179238,9.404425
319790133260035,1,1.6089035,1.6280571,1.6280571,9.155427
319790153249035,1,1.400608,1.4676456,1.4676456,9.320627
319790173268650,1,1.5514427,1.4508862,1.4508862,9.440337
319790193257650,1,1.388637,1.400608,1.400608,9.294291
319790213246574,1,1.5490485,1.3215994,1.3215994,9.339781
319790233266189,1,1.30484,1.3192052,1.3192052,9.428367
319790253255189,1,1.1994951,1.4030021,1.4030021,9.272743
319790273274804,1,1.3838485,1.4628572,1.4628572,9.361329
319790293263728,1,1.2521675,1.532289,1.532289,9.452309
319790313252728,1,1.4389153,1.5682021,1.5682021,9.337387
319790333272343,1,1.3910311,1.5825673,1.5825673,9.308656
319790353261266,1,1.5586253,1.5777789,1.5777789,9.25359
319790373250266,1,1.3934253,1.520318,1.520318,9.301474
319790393269882,1,1.6927006,1.4700398,1.4700398,9.471462
319790413258882,1,1.6112977,1.4413095,1.4413095,9.32781
319790433247805,1,1.7429788,1.42455,1.42455,9.337387
319790453267420,1,1.685518,1.3670892,1.3670892,9.385271
319790473256420,1,1.6543933,1.4197617,1.4197617,9.334992
319790493245343,1,1.6112977,1.4053963,1.4053963,9.344569
319790513264959,1,1.697489,1.412579,1.412579,9.3182335
319790533253959,1,1.4867992,1.4915876,1.4915876,9.251195
319790553273574,1,1.6184803,1.472434,1.472434,9.346964
319790573262497,1,1.5753847,1.436521,1.436521,9.469068
319790593251497,1,1.5610195,1.5155296,1.5155296,9.3182335
319790613271113,1,1.3575124,1.5514427,1.5514427,9.246407
319790633260113,1,1.2306197,1.496376,1.496376,9.263166
319790653249036,1,1.13964,1.4891934,1.4891934,9.368511
319790673268652,1,1.2234371,1.388637,1.388637,9.354146
319790693257575,1,1.3263878,1.2042835,1.2042835,9.473856
319790713246575,1,1.3742718,1.2497733,1.2497733,9.471462
319790733266190,1,1.4867992,1.364695,1.364695,9.244013
319790753255190,1,1.3814543,1.2856863,1.2856863,9.275137
319790773274806,1,1.448492,1.2545617,1.2545617,9.332599
319790793263729,1,1.460463,1.3479356,1.3479356,9.358934
319790813252729,1,1.553837,1.3934253,1.3934253,9.299079
319790833272344,1,1.5945383,1.3120226,1.3120226,9.457097
319790853261344,1,1.5490485,1.3694834,1.3694834,9.392453
319790873250267,1,1.5993267,1.4221559,1.4221559,9.210494
319790893269883,1,1.6328455,1.2737153,1.2737153,9.471462
319790913258806,1,1.4628572,1.2282255,1.2282255,9.454702
319790933247806,1,1.5227122,1.2449849,1.2449849,9.301474
319790953267421,1,1.484405,1.1803415,1.1803415,9.330204
319790973256421,1,1.5514427,1.127669,1.127669,9.43076
319790993245345,1,1.4915876,1.1731589,1.1731589,9.241618
319791013264960,1,1.6927006,1.2114661,1.2114661,9.3661175
319791033253960,1,1.4413095,1.1923125,1.1923125,9.440337
319791053273576,1,1.541866,1.1779473,1.1779473,9.323022
319791073262499,1,1.6543933,1.1061212,1.1061212,9.385271
319791093251499,1,1.5466543,1.0989386,1.0989386,9.425972
319791113271114,1,1.5586253,1.1300632,1.1300632,9.3421755
319791133260114,1,1.6232687,1.0726024,1.0726024,9.41879
319791153249037,1,1.5753847,1.043872,1.043872,9.452309
319791173268653,1,1.6184803,1.151611,1.151611,9.287108
319791193257576,1,1.7645266,1.2378023,1.2378023,9.332599
319791213246576,1,1.6831238,1.2785037,1.2785037,9.3733
319791233266191,1,1.685518,1.4101849,1.4101849,9.349358
319791253255191,1,1.7621324,1.3431472,1.3431472,9.323022
319791273274807,1,1.7884687,1.1899183,1.1899183,9.358934
319791293263730,1,1.8483237,1.1803415,1.1803415,9.337387
319791313252730,1,1.7405846,1.2090719,1.2090719,9.174581
319791333272345,1,1.6998832,1.1659763,1.1659763,9.361329
319791353261345,1,1.6759412,1.2354081,1.2354081,9.490616
319791373250269,1,1.673547,1.3024458,1.3024458,9.323022
319791393269884,1,1.6160861,1.2856863,1.2856863,9.397242
319791413258807,1,1.6663644,1.2497733,1.2497733,9.478644
319791433247807,1,1.5921441,1.364695,1.364695,9.255983
319791453267423,1,1.5298948,1.3551182,1.3551182,9.217676
319791473256423,1,1.7262194,1.3335704,1.3335704,9.346964
319791493245346,1,1.5801731,1.4030021,1.4030021,9.270349
319791513264961,1,1.6950948,1.4915876,1.4915876,9.332599
319791533253961,1,1.6879122,1.4341269,1.4341269,9.294291
319791553273577,1,1.7669208,1.3335704,1.3335704,9.339781
319791573262500,1,1.982399,1.3670892,1.3670892,9.258378
319791593251500,1,1.7405846,1.3096284,1.3096284,9.478644
319791613271115,1,1.7238252,1.3096284,1.3096284,9.284714
319791633260115,1,1.9488802,1.2473791,1.2473791,9.248801
319791653249038,1,1.5466543,1.1803415,1.1803415,9.421184
319791673268654,1,1.7764976,1.3192052,1.3192052,9.382876
319791693257577,1,1.6304513,1.2617443,1.2617443,9.332599
319791713246577,1,1.9416976,1.1994951,1.1994951,9.469068
319791733266193,1,1.6376339,1.2210429,1.2210429,9.251195
319791753255193,1,1.8818425,1.3479356,1.3479356,9.232041
319791773274808,1,1.6998832,1.3215994,1.3215994,9.356541
319791793263731,1,1.7262194,1.3144168,1.3144168,9.313444
319791813252731,1,1.910573,1.4030021,1.4030021,9.270349
319791833272347,1,1.7070658,1.3239936,1.3239936,9.330204
319791853261347,1,2.0015526,1.3694834,1.3694834,9.277532
319791873250270,1,1.6950948,1.3670892,1.3670892,9.258378
319791893269885,1,1.910573,1.30484,1.30484,9.356541
319791913258808,1,1.9033904,1.2904748,1.2904748,9.296685
319791933247808,1,1.8148049,1.2042835,1.2042835,9.330204
319791953267424,1,1.8531121,1.2497733,1.2497733,9.416395
319791973256424,1,1.7645266,1.3479356,1.3479356,9.244013
319791993245347,1,1.8315643,1.400608,1.400608,9.270349
319792013264962,1,1.8387469,1.4508862,1.4508862,9.3421755
319792033253962,1,1.8650831,1.5179238,1.5179238,9.28232
319792053273578,1,1.9393034,1.532289,1.532289,9.26556
319792073262501,1,1.9201498,1.376666,1.376666,9.332599
319792093251501,1,2.2146366,1.4173675,1.4173675,9.313444
319792113271117,1,2.042254,1.352724,1.352724,9.174581
319792133260117,1,2.1164744,1.2378023,1.2378023,9.179369
319792153249040,1,2.2218192,1.1827357,1.1827357,9.239224
