ax,ay,az,gx,gy,gz,temp,volt,vel

0.086966,2.231094,9.374765,16.471176,-0.002209,-0.009047,-0.004265,2.864000,0.000000

0.048646,2.142479,9.322075,16.482941,-0.001143,-0.011445,-0.018121,2.776000,2766.654578

-0.068710,2.223909,9.427456,16.485882,-0.000610,-0.014110,0.000265,2.724000,2772.177894

-0.032785,2.197564,9.381950,16.506470,0.000455,-0.015975,0.015453,2.664000,2773.839254

0.278568,2.310130,9.386741,16.506470,-0.002209,-0.017307,0.009858,2.608000,2770.518653

0.177977,2.283785,9.413086,16.506470,-0.005140,-0.013310,-0.004265,2.556000,2767.757631

0.213903,2.219119,9.420271,16.515293,-0.005940,-0.005583,-0.030112,2.500000,2777.167906

0.043856,2.080208,9.379556,16.500587,-0.008071,-0.004517,-0.005064,2.444000,2775.502520

0.271383,1.962852,9.417875,16.512352,-0.005140,-0.009580,0.012522,2.400000,2774.948028

0.333654,2.063443,9.305309,16.515293,-0.000344,-0.001053,0.035971,2.348000,2772.177894

0.139657,2.159244,9.468171,16.529999,0.000722,-0.001586,0.039435,2.300000,2776.057437

0.115707,2.278995,9.417875,16.532940,-0.001676,-0.005583,0.027444,2.228000,2774.393535

0.379159,2.197564,9.441826,16.515293,0.000722,0.005076,0.004529,2.180000,2775.502520

-0.004044,2.207144,9.264594,16.550587,-0.003009,-0.000787,0.006927,2.132000,2777.167906

0.278568,2.192774,9.535232,16.527058,-0.002209,0.013602,-0.000534,2.088000,2774.393535

0.177977,2.204749,9.346025,16.547646,-0.004074,0.023195,0.026112,2.044000,2768.861319

-0.358507,2.010753,9.410690,16.535881,-0.009937,-0.016241,0.042366,2.000000,2768.861319

0.386344,2.336475,9.460986,16.541763,-0.001410,0.011737,0.036770,1.956000,2777.167906

-0.324977,2.360425,9.235854,16.553528,-0.011802,-0.012777,0.036770,1.912000,2772.731539

0.300123,2.286180,9.506492,16.544704,-0.003541,-0.013310,0.015453,1.868000,2773.839254

0.283358,2.238280,9.348420,16.574116,-0.007005,-0.007448,0.015453,1.824000,2772.177894

0.441429,2.125714,9.346025,16.579998,-0.002742,0.003210,0.007993,1.768000,2759.506981

-0.130980,2.010753,9.417875,16.571175,-0.007538,-0.020505,0.005328,1.732000,2775.502520

0.106127,2.238280,9.389135,16.574116,-0.000344,-0.006382,-0.001867,1.692000,2776.057437

-0.071105,2.231094,9.393926,16.579998,-0.009137,-0.025035,0.005328,1.652000,2776.057437

0.273778,2.240674,9.389135,16.577057,0.003120,-0.020505,-0.004531,1.608000,2773.839254

0.400714,2.099368,9.276569,16.579998,-0.002209,-0.005050,0.025579,1.564000,2776.612565

0.221088,1.955667,9.528047,16.582939,-0.004874,-0.023169,-0.010926,1.544000,2773.285397

0.137262,2.185589,9.283754,16.615294,-0.002209,-0.001852,-0.015190,1.504000,2767.205892

0.252223,2.278995,9.472961,16.594706,-0.002742,-0.012511,-0.011193,1.468000,2774.393535

0.415084,2.250255,9.405901,16.582939,-0.005673,-0.002119,0.012522,1.436000,2772.731539

0.103732,2.199959,9.353210,16.600588,0.004985,0.011737,0.024247,1.388000,2773.839254

0.074991,2.104158,9.496911,16.582939,-0.004607,-0.021038,-0.010660,1.352000,2769.966067

0.467775,2.226305,9.317285,16.591763,0.002054,0.006141,-0.015989,1.316000,2776.612565

0.278568,2.235884,9.451406,16.577057,-0.004074,-0.011179,-0.055426,1.280000,2758.958844

-0.020809,2.614298,9.199929,16.582939,-0.000877,-0.015176,-0.034908,1.252000,2769.966067

0.249828,2.346056,9.257409,16.600588,-0.003541,-0.015442,-0.101257,1.220000,2763.901183

