ax,ay,az,gx,gy,gz,temp,volt,vel

-0.322582,2.197564,9.398716,16.032940,-0.008604,0.007207,-0.000001,3.500000,0.000000

-0.262706,2.197564,9.413086,16.056469,-0.003275,0.004010,0.003996,3.344000,0.000000

-0.480653,2.087393,9.365185,16.062351,-0.005140,0.004809,-0.001600,3.276000,0.000000

-0.308212,2.231094,9.293335,16.044704,-0.005940,0.002144,0.000798,3.232000,0.000000

-0.317792,2.209539,9.484936,16.050587,-0.006206,0.006674,0.001864,3.188000,0.000000

-0.279472,2.161639,9.401111,16.068233,-0.005140,0.000279,-0.003199,3.148000,0.000000

-0.320187,2.075418,9.401111,16.059410,-0.011269,0.003210,-0.009860,3.100000,0.000000

-0.365692,2.219119,9.360395,16.068233,-0.001943,-0.000254,-0.020519,3.064000,0.000000

-0.334557,2.233490,9.338840,16.065292,-0.004074,0.003477,-0.017055,3.024000,0.000000

-0.439938,2.173614,9.422666,16.077057,-0.010736,0.007740,0.001065,2.988000,0.000000

-0.521369,2.037098,9.492122,16.085880,-0.001943,0.000546,-0.001600,2.948000,0.000000

-0.595614,2.032308,9.403505,16.097647,0.002054,-0.010379,-0.039438,2.904000,0.000000

-0.138165,2.362821,9.355605,16.100588,0.008982,-0.021837,-0.055159,2.864000,0.000000

-0.090265,2.441856,9.355605,16.103529,-0.008071,0.000812,-0.043168,2.828000,0.000000

-0.413593,2.331685,9.571157,16.082939,-0.011269,0.007207,-0.020785,2.788000,0.000000

-0.296237,2.104158,9.405901,16.100588,-0.005673,-0.003185,-0.015190,2.752000,0.000000

-0.217201,2.089788,9.413086,16.091763,-0.000610,-0.002119,-0.019986,2.720000,0.000000

-0.181276,2.298155,9.334050,16.082939,-0.005407,-0.000254,-0.027447,2.684000,0.000000

-0.126190,2.465806,9.281360,16.106470,-0.014200,0.013602,-0.016522,2.640000,0.000000

-0.202831,2.288575,9.434641,16.103529,-0.012601,0.018399,-0.007196,2.604000,0.000000

-0.171696,2.166429,9.508886,16.112352,-0.008071,0.014135,-0.019986,2.572000,0.000000

-0.463888,2.013148,9.453801,16.091763,-0.007272,0.010405,-0.055692,2.528000,0.000000

0.137262,2.302945,9.118498,16.127058,-0.013401,0.005342,-0.081805,2.496000,0.000000

-0.444728,1.989197,9.520862,16.115294,-0.029921,0.050641,-0.085003,2.460000,0.000000

-0.557294,2.161639,9.724438,16.112352,-0.004607,0.017333,-0.095395,2.424000,0.000000

-0.674650,1.852681,9.643007,16.127058,-0.010203,0.013602,-0.104721,2.392000,0.000000

-0.770451,1.792806,9.365185,16.138823,-0.005673,0.009872,-0.116179,2.356000,0.000000

-1.409921,1.529354,9.319680,16.129999,0.016177,-0.024502,-0.191321,2.324000,0.000000

-1.036298,2.065838,9.070598,16.115294,0.024437,-0.039957,-0.231824,2.292000,0.000000

-0.291447,2.746024,9.219090,16.127058,-0.003275,-0.010379,-0.156415,2.260000,0.000000

-1.211134,2.032308,9.817844,16.129999,0.020440,-0.025301,-0.006663,2.228000,0.000000

-0.130980,2.053863,9.415481,16.141764,0.000189,-0.027966,0.110581,2.184000,0.000000

-0.868646,2.370006,8.646679,16.135881,0.012446,0.013869,0.219830,2.156000,0.000000

-1.285380,1.002450,9.930409,16.135881,0.051616,-0.071666,0.227824,2.124000,0.000000

0.403109,2.657408,8.644284,16.153528,0.011380,-0.019705,0.192918,2.076000,0.000000

-0.348927,2.757999,9.089758,16.121176,-0.007538,-0.028499,0.275521,2.044000,0.000000

-0.001649,1.998778,9.360395,16.165293,-0.003275,-0.020505,0.196115,2.012000,0.000000

0.000746,1.050350,9.324470,16.153528,-0.016065,-0.010646,0.014921,1.984000,0.000000

0.245038,2.743629,9.956755,16.162352,-0.009404,-0.034361,-0.099125,1.956000,0.000000

0.496515,2.774764,9.456196,16.153528,0.025237,0.028258,-0.184393,1.920000,0.000000

-0.756080,1.720955,9.386741,16.144705,0.016710,-0.019705,-0.259536,1.896000,0.000000

-0.641119,1.958062,9.257409,16.153528,0.008982,-0.032496,-0.144957,1.852000,0.000000

-0.602799,2.810689,9.453801,16.162352,-0.013134,0.009339,0.028777,1.832000,0.000000

-0.684230,1.730535,9.020303,16.147646,0.031365,-0.036493,0.184657,1.800000,0.000000

-0.257916,2.602323,9.413086,16.165293,-0.001676,-0.015442,0.256336,1.776000,0.000000

-0.950077,2.348450,9.432246,16.165293,0.020440,-0.030897,0.264063,1.752000,0.000000

0.067806,2.559212,9.228669,16.179998,-0.017131,-0.034094,0.248875,1.720000,0.000000

0.568365,2.140084,9.540022,16.182940,0.006584,-0.029831,0.089797,1.664000,0.000000

0.451009,1.886212,9.286150,16.174116,-0.003009,-0.001586,0.034639,1.636000,0.000000

0.156422,2.094578,9.358000,16.194704,-0.008338,-0.004784,0.015453,1.604000,0.000000

-0.432753,2.429881,9.583132,16.177057,-0.001943,0.001079,-0.030112,1.580000,0.000000

-0.380062,2.676568,9.513677,16.171175,0.006584,-0.014376,-0.054360,1.548000,0.000000

-0.229176,2.607113,9.353210,16.165293,0.010315,-0.013577,-0.051162,1.520000,0.000000

-0.406408,3.495665,9.288545,16.177057,0.074266,0.037051,-0.057291,1.492000,0.000000

-1.412316,3.043006,9.391530,16.179998,-0.131710,0.038117,-0.066084,1.468000,0.000000

2.860399,1.625154,9.171188,16.182940,-0.040580,-0.105506,0.032507,1.440000,0.000000

1.071320,0.877909,9.884905,16.182940,0.008716,0.083948,-0.008795,1.412000,0.000000

0.563575,2.391561,9.449011,16.203527,0.013512,0.043446,-0.058890,1.388000,0.000000

-0.837511,2.437066,9.123288,16.179998,-0.040313,0.083682,-0.065285,1.364000,0.000000

-0.641119,2.214329,9.298124,16.182940,-0.035250,0.016001,-0.135897,1.340000,0.000000

-0.516578,2.017938,9.523256,16.182940,-0.023260,0.052239,-0.182795,1.312000,0.000000

-0.516578,1.747301,9.274175,16.185881,-0.007005,0.011737,-0.150819,1.292000,0.000000

-1.450636,1.534144,9.281360,16.188822,0.004452,0.051973,-0.091664,1.268000,0.000000

-0.969237,2.372401,9.559182,16.177057,0.020174,-0.012511,-0.017588,1.244000,0.000000

0.098942,2.899305,9.494516,16.171175,-0.003009,0.014135,0.108715,1.232000,0.000000
