ax,ay,az,gx,gy,gz,temp,volt,vel

-0.020809,0.032467,9.760364,16.897646,-0.001676,-0.003984,-0.000268,3.976000,0.000000

-0.111820,0.039652,9.750783,16.915293,-0.003275,-0.005849,0.001864,3.764000,0.000000

0.005536,0.056417,9.753179,16.918234,-0.005140,-0.006915,0.002130,3.628000,0.000000

0.017511,0.037257,9.765154,16.924116,-0.002209,-0.007715,0.006660,3.496000,0.000000

-0.027994,0.010911,9.760364,16.932940,-0.003541,-0.004251,0.000265,3.368000,0.000000

0.024696,0.054022,9.753179,16.929998,-0.004074,-0.006382,-0.002666,3.272000,0.000000

-0.011229,0.058812,9.743598,16.938822,-0.003275,-0.004784,-0.003465,3.204000,0.000000

-0.016019,0.070787,9.769943,16.953527,-0.004874,-0.005583,0.000532,3.148000,0.000000

0.103732,0.003726,9.755573,16.956469,-0.003808,-0.004517,0.002130,3.092000,0.000000

0.046251,-0.005854,9.722043,16.950586,-0.002476,0.000546,-0.000534,3.036000,0.000000

0.015116,0.022887,9.753179,16.962351,-0.003009,0.000279,-0.009328,2.984000,0.000000

0.005536,0.034862,9.719648,16.971176,-0.004607,0.001612,-0.012259,2.920000,0.000000

-0.004044,0.003726,9.745994,16.982941,-0.005407,0.001878,-0.008528,2.868000,0.000000

-0.068710,-0.058544,9.829819,16.974117,-0.004874,0.002677,-0.007462,2.812000,0.000000

-0.004044,0.065997,9.710068,16.982941,-0.003541,0.000812,-0.001067,2.764000,0.000000

0.048646,0.118687,9.743598,16.985882,-0.000610,-0.001320,0.001331,2.712000,0.000000

0.019906,0.065997,9.734018,16.988823,-0.003541,0.004010,0.005861,2.664000,0.000000

0.024696,-0.003459,9.781919,16.991764,-0.003808,0.003477,0.000532,2.612000,0.000000

0.077386,0.044442,9.738809,17.000587,-0.001143,0.003743,-0.006130,2.556000,0.000000

-0.016019,0.054022,9.743598,16.994705,-0.004074,0.007740,-0.007729,2.508000,0.000000

-0.068710,0.010911,9.724438,17.006470,-0.003541,0.007740,-0.010926,2.460000,0.000000

-0.159721,0.056417,9.856164,17.012352,-0.005407,0.004809,-0.006396,2.404000,0.000000

-0.109425,0.154613,9.760364,17.012352,-0.005940,-0.001053,-0.001600,2.356000,0.000000

-0.049550,0.101922,9.767549,17.027058,-0.004874,-0.002119,0.004529,2.308000,0.000000

-0.013624,0.010911,9.760364,17.015293,-0.003275,-0.003451,-0.006130,2.264000,0.000000

-0.016019,-0.003459,9.755573,17.032940,-0.000344,-0.002385,-0.003998,2.220000,0.000000

-0.073500,0.015701,9.745994,17.047646,-0.001143,-0.002385,0.008259,2.176000,0.000000

-0.176486,0.058812,9.748388,17.018234,0.000455,-0.005050,0.010391,2.132000,0.000000

-0.245941,0.106712,9.724438,17.050587,-0.000610,-0.011179,-0.002932,2.092000,0.000000

-0.301027,0.152218,9.750783,17.038822,-0.004074,-0.016774,-0.018920,2.052000,0.000000

-0.274681,0.044442,9.731624,17.050587,-0.008338,-0.028765,-0.033043,2.008000,0.000000

-0.039970,-0.080099,9.757969,17.065292,-0.005940,-0.035693,-0.048231,1.956000,0.000000

