ax,ay,az,gx,gy,gz,temp,volt,vel

-0.186066,0.944969,9.745994,15.674116,0.003653,-0.185179,0.155613,0.832000,2776.612565

3.131036,0.501890,9.714858,15.756470,-0.134375,-0.365041,0.250473,0.964000,2776.612565

-0.854276,0.451595,10.646521,15.774117,0.028434,0.123118,0.233953,0.960000,2757.862783

4.817130,0.887489,5.827741,15.756470,0.045754,-0.489212,-0.274191,0.956000,2775.502520

-7.354359,3.395074,15.628161,15.765293,0.155270,-0.065537,-0.239018,0.952000,513.681564

4.041144,-0.293256,5.909172,15.765293,-0.066693,0.022396,-0.219300,0.948000,2776.057437

1.183886,1.914952,8.447892,15.779999,-0.034984,0.034653,-0.215303,0.944000,2775.502520

-1.045878,2.439461,9.535232,15.782940,0.008183,-0.032762,-0.122308,1.664000,2775.502520

1.768270,1.879027,10.246552,15.788822,0.029500,-0.036759,-0.112981,4.156000,2777.167906

0.348024,3.481295,9.607082,15.782940,-0.002742,0.113526,0.013322,4.700000,2775.502520

-0.267496,2.413116,9.470566,15.785881,-0.043777,0.051174,0.076740,5.340000,2775.502520

-0.277076,2.844219,9.379556,-4.134708,0.053482,-0.060741,-0.068749,6.320000,2776.612565

-0.997977,1.158126,9.760364,15.800587,-0.181538,0.050907,0.312026,6.800000,2775.502520

-1.019533,3.399864,9.698093,15.782940,-0.000077,-0.013843,0.324284,7.092000,2777.167906

-1.041088,0.556976,10.462104,15.782940,-0.100001,-0.054878,0.371714,7.184000,2774.948028

-0.322582,1.620364,8.100615,15.791763,-0.157024,0.013602,0.258201,7.188000,2776.057437

1.152750,3.886053,8.198811,15.794704,-0.074953,-0.063672,-0.117511,7.248000,2243.994764

2.431691,2.607113,6.864784,15.756470,0.044155,0.103134,-0.340807,7.240000,2261.169211

1.981427,0.382139,9.451406,15.774117,-0.083480,0.127648,-0.565168,7.248000,2319.331843

1.974242,0.032467,12.979270,15.791763,0.056413,0.190267,-0.596877,7.244000,2135.954475

-2.015861,-5.708395,15.575471,15.803528,-0.268938,0.425287,-0.684543,7.220000,2770.518653

-4.032467,-1.943424,8.134145,15.782940,0.142214,-0.007715,-0.753024,7.212000,2054.422205

-2.303263,-0.199850,9.214299,15.771175,-0.013134,-0.034094,-0.544917,7.176000,2557.715874

0.609081,-0.544733,7.293493,15.771175,0.095316,-0.135084,-0.104988,7.140000,2774.948028

0.288148,3.270533,7.509045,15.809410,0.106241,-0.029032,0.235552,7.200000,2773.839254

0.094152,4.626114,6.881549,15.779999,-0.044843,-0.042888,0.506277,7.224000,2773.285397

0.175582,1.857471,8.747270,15.806469,-0.076019,-0.150006,0.654164,7.272000,2332.578437

0.542020,0.398905,9.566367,15.800587,0.174722,-0.019173,0.718648,7.280000,2361.135771

-1.544042,-2.554155,9.298124,15.788822,0.106508,0.066095,0.666155,7.264000,2777.167906

-2.384694,-5.559904,5.777445,15.812351,0.003920,0.039982,0.486826,7.264000,2246.172690

1.682050,5.454791,13.894167,15.812351,-0.292653,-0.139081,0.193983,7.276000,2728.598826

0.745597,0.003726,9.750783,15.794704,-0.117854,0.131379,0.071411,7.256000,2474.312059

3.715421,3.684871,11.113549,15.812351,0.058811,-0.085788,-0.086335,7.256000,2169.323417

1.212626,3.287298,10.761481,15.791763,0.177120,0.049841,0.136694,7.244000,2164.926672

-2.116452,3.593861,9.149633,15.806469,0.213625,0.298984,0.168137,7.272000,2316.623155

-2.945128,2.489757,6.057663,15.800587,0.067871,-0.059408,0.233953,7.272000,2404.890913

-1.893715,0.830008,6.222919,15.800587,-0.114123,-0.097779,0.382106,7.252000,2282.728748

-1.793124,-2.733781,12.936159,15.782940,-0.153293,0.026659,0.495086,7.268000,2338.470850

-0.586034,0.276759,14.253420,15.797646,-0.027790,0.006141,0.451120,7.268000,2393.697658

2.062858,1.479059,9.803473,15.821175,0.285570,-0.124425,0.419411,7.288000,2541.797459

-0.997977,2.566397,7.374924,15.821175,0.130223,0.049841,0.302700,7.304000,2579.093617

-0.253126,3.498060,9.714858,15.815292,0.152606,-0.067669,0.312026,7.304000,2530.679634

-0.233966,0.992869,9.657377,15.803528,0.096648,0.074356,0.145754,7.316000,2776.612565

-0.425568,1.778436,9.312495,15.812351,0.125693,0.102867,-0.069282,7.336000,2776.612565

0.125287,9.408968,10.464499,15.806469,0.310351,0.001345,-0.567833,7.352000,2776.612565

1.974242,-5.351537,8.088639,15.824116,0.171524,0.088745,-0.309897,7.364000,2776.057437

0.400714,-0.228591,7.372529,15.821175,-0.093339,-0.121761,-0.560105,7.312000,2764.451438

0.556390,-1.861994,10.165122,15.821175,-0.298782,0.045844,-0.382908,7.292000,2167.968649

-4.168983,1.088670,7.964098,15.800587,-0.054169,-0.006382,-0.455119,7.304000,2557.715874

0.764757,3.692056,8.637099,15.841763,0.122762,-0.124159,0.179861,7.352000,2776.612565

-6.025123,-2.781681,7.303073,15.809410,0.203766,-0.403145,1.356293,7.344000,2775.502520

-3.369047,1.052745,10.253737,15.835880,0.051616,-0.539574,1.633147,7.344000,2776.612565

2.692748,2.760394,13.451089,15.847647,0.091852,-0.168924,1.824467,7.364000,2775.502520

