ax,ay,az,gx,gy,gz,temp,volt,vel

0.915643,2.324500,9.240644,17.615294,0.001255,-0.021837,0.009858,0.880000,0.000000

1.056949,2.604717,9.262199,17.618235,0.002321,-0.021837,0.012789,0.876000,0.000000

1.164725,2.643038,9.178373,17.627058,-0.001143,-0.023169,0.019983,0.880000,0.000000

1.387462,2.607113,9.235854,17.638823,-0.003808,-0.018107,0.015453,0.880000,0.000000

1.569484,2.508917,9.221484,17.641764,-0.001676,-0.005583,0.005861,0.880000,0.000000

1.579064,2.480176,9.216694,17.635881,-0.002209,0.004809,-0.012792,0.872000,0.000000

1.104850,2.645433,9.183164,17.641764,0.002321,0.014935,-0.046099,0.876000,0.000000

0.776732,2.798714,9.149633,17.653528,-0.001676,0.005342,-0.086868,0.880000,0.000000

0.525255,2.760394,9.185558,17.656469,-0.010203,-0.013577,-0.178531,0.876000,0.000000

0.484540,2.683753,9.111313,17.653528,-0.017930,-0.037825,-0.375181,0.880000,0.000000

1.188675,2.547237,9.317285,17.677057,-0.022194,-0.060741,-0.616595,0.876000,0.000000

1.761085,2.420301,9.262199,17.668234,-0.024326,-0.032762,-0.771677,0.876000,0.000000

1.514398,2.231094,9.355605,17.677057,-0.024059,-0.020238,-0.842556,0.876000,0.000000

0.941988,2.096973,9.401111,17.677057,-0.009937,-0.025035,-0.904108,0.876000,0.000000

0.637821,2.290970,9.393926,17.691763,-0.006739,-0.023436,-0.940880,0.876000,0.000000

0.736017,3.007081,8.639494,17.682940,0.010315,-0.011179,-0.919830,0.876000,0.000000

0.477355,2.839429,8.807145,17.697645,-0.004341,-0.003185,-0.820972,0.876000,0.000000

0.769547,2.777159,9.207114,17.715292,-0.021394,-0.009580,-0.643242,0.876000,0.000000

0.798287,2.913675,9.444221,17.709410,-0.011802,0.034653,-0.511343,0.876000,0.000000

0.793497,2.719678,8.819120,17.712351,-0.025924,0.027192,-0.421012,0.872000,0.000000

-0.205226,2.444251,9.362790,17.703527,-0.001943,0.006674,-0.393033,0.876000,0.000000

0.740807,3.174732,9.017907,17.732941,-0.005940,-0.020771,-0.403692,0.872000,0.000000

-0.550109,2.834639,9.513677,17.727058,0.022305,0.025860,-0.353864,0.876000,0.000000

-0.221991,2.056258,9.044252,17.735882,-0.047241,0.037051,-0.319223,0.876000,0.000000

-0.150140,2.544842,9.604687,17.735882,-0.023260,-0.004517,-0.314694,0.872000,0.000000

0.034276,3.059771,9.082573,17.735882,-0.014999,-0.000254,-0.337343,0.872000,0.000000

0.039066,2.425091,8.874207,17.747646,-0.033385,-0.002119,-0.305634,0.876000,0.000000

-0.243546,3.260953,8.811935,17.756470,-0.007538,-0.014376,-0.118311,0.876000,0.000000

0.261803,2.243070,9.911250,17.768234,-0.005140,0.012004,0.025313,0.876000,0.000000

-0.892597,3.969878,9.393926,17.762352,0.033497,0.040249,0.032774,0.872000,0.000000

-0.181276,3.047796,8.397597,17.794704,-0.027523,-0.041289,0.127901,0.872000,0.000000

0.609081,3.553145,9.523256,17.768234,0.015644,0.016800,0.175597,0.876000,0.000000

0.376764,2.640643,9.123288,17.774117,-0.006473,0.010405,0.131898,0.872000,0.000000

0.769547,2.781949,9.044252,17.785881,-0.040047,0.004010,0.168669,0.872000,0.000000

0.043856,3.035821,9.640613,17.797646,0.011647,0.060500,0.191585,0.876000,0.000000

-0.142955,1.773646,9.142448,17.777058,0.006318,0.022396,0.139891,0.872000,0.000000

-0.032785,1.946087,9.068203,17.818233,0.018575,0.000279,0.081803,0.872000,0.000000

0.436639,2.930440,9.353210,17.809410,0.008449,0.005609,0.069545,0.876000,0.000000

1.409017,3.035821,9.025092,17.809410,-0.014200,0.019465,0.105251,0.872000,0.000000

0.927618,2.932835,9.398716,17.806469,-0.022993,0.060233,0.117242,0.872000,0.000000

0.048646,2.338870,9.441826,17.824116,-0.010736,0.060766,0.063417,0.872000,0.000000

-0.653095,1.732930,9.185558,17.835880,-0.054702,0.026393,-0.025049,0.872000,0.000000

-0.411198,1.843101,9.508886,17.818233,-0.016065,-0.000787,-0.119110,0.872000,0.000000

-0.162116,1.891002,9.405901,17.841763,-0.004341,-0.015442,-0.171870,0.876000,0.000000

0.328863,1.926927,9.341235,17.832939,-0.006739,-0.027166,-0.166007,0.872000,0.000000

-0.030389,2.307735,9.463381,17.821175,0.005518,-0.013044,-0.144957,0.872000,0.000000

-0.042365,2.516102,9.235854,17.835880,-0.001410,-0.025035,-0.092197,0.876000,0.000000

-0.253126,2.738839,9.389135,17.841763,0.007916,-0.020771,-0.030378,0.876000,0.000000

0.053436,2.631063,9.171188,17.850588,0.028434,-0.057277,0.081003,0.876000,0.000000

0.362394,2.813084,9.322075,17.847647,0.010848,-0.039957,0.184924,0.872000,0.000000

0.628241,2.664593,8.744875,17.844706,0.013246,-0.040223,0.257934,0.872000,0.000000

0.522860,1.835916,9.185558,17.853529,-0.058166,-0.003718,0.272323,0.872000,0.000000

-2.657726,1.249136,9.417875,17.862352,0.040691,0.214249,0.324017,0.876000,0.000000

0.094152,1.507799,9.614267,17.882940,-0.070424,-0.058875,0.223827,0.872000,0.000000

0.228273,2.877750,9.396320,17.879999,0.064140,0.033321,0.114311,0.876000,0.000000

0.369579,3.016661,9.575947,17.900587,0.033497,-0.020238,0.044498,0.872000,0.000000

1.152750,2.221514,8.941267,17.891764,-0.000344,0.018665,0.016253,0.876000,0.000000

0.587526,2.585557,9.554392,17.906469,-0.005140,0.034120,-0.011459,0.876000,0.000000

0.177977,2.259835,9.647798,17.888823,-0.032852,0.014402,-0.007462,0.876000,0.000000

1.296451,2.341265,8.167675,17.882940,-0.036583,0.057835,0.017052,0.872000,0.000000

-0.277076,3.033426,9.652588,17.894705,0.004719,0.063164,-0.108984,0.872000,0.000000

-1.917665,2.880145,8.165280,17.897646,-0.061097,0.238763,-0.021318,0.876000,0.000000

-0.964447,4.245306,11.355447,17.918234,-0.146898,-0.067669,-0.021585,0.876000,0.000000

-0.217201,4.360267,9.472961,17.909410,0.073733,0.122852,0.000532,0.872000,0.000000

0.331258,3.399864,9.437036,17.906469,0.061475,0.095939,0.136161,0.876000,0.000000

0.925223,2.899305,8.938871,17.900587,-0.023793,0.042913,0.266728,0.876000,0.000000

-1.156049,3.428604,9.082573,17.903528,0.081727,0.118855,0.460179,0.872000,0.000000

-1.852999,2.374796,8.661049,17.935881,0.049218,0.016001,0.471371,0.872000,0.000000

-1.156049,2.746024,8.900552,17.938822,-0.013401,0.009339,0.443925,0.948000,0.000000

-0.535739,5.358990,9.216694,17.921175,0.008716,-0.048217,0.478299,1.084000,0.000000

-1.498536,4.491993,8.900552,17.915293,0.005252,0.033854,0.638976,1.452000,0.000000

0.307308,4.017779,8.821516,17.938822,0.069469,-0.037558,0.921959,1.476000,0.000000

-1.266220,4.190221,9.650192,17.938822,0.020174,-0.015708,1.103686,2.792000,0.000000

-0.629144,3.991434,8.766430,17.921175,0.068403,-0.078327,1.141524,4.080000,0.000000

0.860558,4.281231,8.280241,17.938822,0.071601,0.013602,1.188954,4.252000,0.000000

1.152750,3.294483,8.771220,17.938822,0.014045,-0.008514,1.182026,4.756000,0.000000

2.151473,5.212894,8.948452,17.938822,0.040158,0.008540,1.125536,5.276000,0.000000

1.401832,3.131622,8.732900,17.924116,0.000455,0.030123,1.100489,5.356000,0.000000

-0.030389,4.453673,9.307705,17.932940,0.066805,0.148699,1.033607,5.900000,0.000000

-0.044760,4.245306,9.255014,17.918234,-0.047241,0.096472,0.862804,6.368000,0.000000

