ax,ay,az,gx,gy,gz,temp,volt,vel

-0.777636,2.779554,9.300520,18.777058,-0.002209,0.007740,-0.018121,2.924000,2775.502520

-0.150140,2.408326,9.271779,18.818233,-0.014733,-0.060741,-0.068749,2.764000,2776.612565

-0.418383,2.420301,9.360395,18.821175,-0.008071,0.033321,0.116709,2.684000,2776.612565

-0.835116,2.578372,9.367580,18.835880,-0.002742,0.027458,0.009591,2.616000,2776.057437

-0.875831,2.700518,9.223879,18.844706,-0.005940,0.009605,-0.062620,2.544000,2777.167906

-0.777636,2.417906,9.355605,18.856470,-0.006473,0.001079,-0.041836,2.468000,2776.612565

-0.686625,2.465806,9.348420,18.856470,0.003387,-0.008248,0.015986,2.384000,2777.167906

-0.595614,2.741234,9.274175,18.862352,0.002054,-0.007448,0.066348,2.296000,2775.502520

-0.313002,2.640643,9.293335,18.874117,-0.002476,-0.001053,0.039968,2.224000,2775.502520

-0.454308,2.508917,9.326865,18.882940,-0.001943,0.007474,-0.005331,2.148000,2777.167906

-0.890202,-0.408217,0.817360,36.527058,0.121962,0.007740,-0.000268,2.044000,2776.612565

-0.598009,2.432276,9.362790,18.915293,-0.001410,0.003477,0.015720,1.920000,2776.612565

-0.732130,2.815479,9.259805,18.900587,0.000189,-0.006915,0.007193,1.840000,2776.057437

-0.849486,2.583162,9.286150,18.906469,-0.005140,-0.014909,-0.012792,1.776000,2777.167906

-0.851881,2.125714,9.470566,18.929998,0.011380,-0.037825,-0.045300,1.712000,2775.502520

-0.269891,2.918465,9.300520,18.932940,0.012180,-0.033029,0.022382,1.656000,2777.167906

0.264198,2.784344,9.195139,18.935881,-0.005940,-0.001053,0.090596,1.600000,2777.167906

-0.274681,2.575977,9.360395,18.938822,-0.005140,0.026126,0.010391,1.528000,2775.502520

-0.260311,2.662198,9.252620,18.944704,-0.009137,0.033587,-0.032510,1.484000,2777.167906

-0.562084,2.820269,9.283754,18.956469,-0.013667,0.045311,-0.013058,1.428000,2776.612565

-0.660280,2.401141,9.338840,18.956469,-0.016332,0.045844,0.017052,1.380000,2776.612565

-0.863856,2.537657,9.250224,18.950586,-0.008604,0.050374,0.007726,1.300000,2777.167906

-0.983607,2.652618,9.355605,18.988823,-0.011535,0.025860,0.005594,1.260000,2776.057437

-0.914152,2.360425,9.444221,18.988823,-0.007538,0.012803,0.034905,1.208000,2776.612565

-1.033903,2.564002,9.391530,18.985882,0.003653,-0.002119,0.071411,1.164000,2775.502520

-0.815956,2.580767,9.243039,18.991764,0.004985,-0.018373,0.111646,1.132000,2776.057437

-0.830326,2.449041,9.422666,18.988823,0.004719,-0.024235,0.144421,1.104000,2777.167906

-0.550109,2.611902,9.252620,18.974117,0.005252,-0.030897,0.211836,1.084000,2777.167906

-0.626749,2.513707,9.314890,19.003529,0.007117,-0.025301,0.321086,1.056000,2776.612565

-0.408803,2.681358,9.271779,18.991764,0.007384,-0.024768,0.406887,1.036000,2776.612565

-0.013624,2.707703,9.367580,18.991764,0.005518,-0.027166,0.380241,1.012000,2777.167906

0.082176,2.544842,9.374765,19.009411,0.003387,0.013069,0.229956,0.984000,2775.502520

0.187557,2.963970,9.307705,19.018234,-0.001943,0.016533,0.143888,0.972000,2776.612565

0.103732,2.513707,9.298124,19.015293,-0.010736,0.036518,0.103653,0.960000,2776.057437

0.077386,2.705308,9.288545,19.018234,-0.009404,0.054371,-0.092730,0.948000,2777.167906

-0.188461,2.633458,9.326865,19.027058,-0.018197,0.063964,-0.192654,0.936000,2777.167906

-0.497418,2.434671,9.355605,19.021175,-0.013134,0.058901,-0.284850,0.924000,2775.502520

-0.827931,2.688543,9.293335,19.021175,-0.010736,0.031455,-0.414084,0.924000,2776.057437

-1.287775,2.985526,8.977192,19.000587,-0.016332,0.024527,-0.404225,0.908000,2777.167906

-0.535739,2.877750,9.434641,19.027058,0.000722,-0.010379,-0.308032,0.904000,2775.502520

-0.928522,2.710098,8.838281,19.021175,-0.002742,-0.011978,-0.444727,0.900000,2777.167906

-1.613497,2.415511,9.537626,19.041763,0.010581,-0.096713,-0.547049,0.900000,1926.181171

-2.106871,2.408326,8.677814,19.044704,0.013779,-0.117497,-0.620059,0.896000,2777.167906

-2.260153,2.324500,9.334050,19.038822,0.035629,-0.137482,-0.624056,0.896000,2762.801308

-2.025441,2.705308,9.494516,19.032940,0.018042,-0.169191,-0.593946,0.892000,2763.351139

-2.094896,2.578372,9.906460,19.041763,0.091586,-0.209693,-0.594746,0.892000,410.787203

-1.342860,3.617811,9.504096,19.027058,0.155537,-0.205963,-0.530528,0.892000,658.377495

-0.645909,2.350845,9.072993,19.059410,0.127825,-0.258189,-0.470041,0.892000,481.762471

-0.708180,2.793924,9.082573,19.032940,0.092385,-0.278441,-0.394899,0.892000,1340.979144

-0.799191,2.928045,9.140054,19.027058,0.096915,-0.248330,-0.320556,0.888000,1431.972752

0.513280,3.809412,8.991562,19.047646,0.076131,-0.217954,-0.201980,0.888000,2775.502520

-0.528554,2.607113,8.881392,19.071175,0.020174,-0.145209,-0.143358,0.884000,2776.057437

0.048646,3.011871,8.771220,19.077057,0.001255,-0.177451,-0.177732,0.892000,2777.167906

-0.308212,3.411839,9.377160,19.079998,0.006851,-0.151604,-0.174534,0.888000,2777.167906

-0.303422,3.787857,9.662168,19.065292,0.010581,-0.146808,-0.164942,0.892000,2777.167906

0.436639,3.761512,9.652588,19.088821,-0.003009,-0.121494,-0.163876,0.884000,2777.167906

0.065411,2.611902,9.302915,19.079998,-0.088010,-0.148673,-0.183594,0.888000,2777.167906

0.405504,1.536539,8.299401,19.085880,-0.077352,-0.103908,-0.169471,0.888000,2775.502520

0.446219,1.615574,8.694579,19.085880,-0.066427,-0.111901,-0.179863,0.880000,2777.167906

-0.142955,1.998778,8.802356,19.100588,-0.004607,-0.014110,-0.178531,0.876000,2775.502520

-0.013624,3.270533,9.111313,19.082939,0.000988,-0.124425,-0.077542,0.888000,2776.057437

-0.360902,4.113580,9.456196,19.091763,0.020707,-0.039157,-0.030645,0.892000,2776.057437

-0.334557,3.598651,9.358000,19.074116,0.029766,0.003477,0.053558,0.892000,2771.071451

-0.708180,2.817874,9.796288,19.091763,-0.010469,0.000013,0.066348,0.884000,2756.767782

-1.184789,2.987921,9.322075,19.097647,0.054814,-0.059941,-0.052494,0.888000,2777.167906

0.118102,3.857313,9.580737,19.112352,0.039892,-0.052214,-0.057024,0.884000,2775.502520

0.017511,3.229818,9.880115,19.106470,0.008716,-0.027966,0.054623,0.884000,2776.612565

0.348024,3.287298,9.465776,19.100588,0.005785,0.041314,0.134296,0.884000,2776.612565

-1.072223,2.331685,9.561577,19.115294,-0.038182,0.043180,0.032507,0.876000,2776.057437

-1.124913,2.250255,9.470566,19.135881,0.020707,-0.035160,-0.148154,0.876000,2776.612565

-0.681835,3.213053,9.123288,19.115294,-0.016332,-0.002652,-0.091664,0.876000,2776.057437

-0.813561,2.772369,9.283754,19.118235,-0.001676,-0.045019,-0.021052,0.876000,2776.612565

-0.150140,3.349569,9.616662,19.118235,0.011380,-0.096447,0.136161,0.868000,2774.948028

-1.088988,2.736444,9.190349,19.129999,0.078795,-0.063938,0.188388,0.872000,2776.057437

0.326468,2.413116,9.034673,19.129999,0.047619,-0.078061,0.200112,0.872000,2775.502520

1.186280,2.278995,9.041858,19.138823,-0.016865,-0.075396,0.161208,0.868000,2774.948028

0.819842,3.426209,9.381950,19.124117,0.017243,-0.011179,0.192918,0.864000,2774.948028

-0.777636,1.565279,8.778405,19.144705,-0.162353,0.319768,0.248075,0.864000,2776.057437

1.801800,4.118370,9.034673,19.115294,-0.346745,0.043979,0.246476,0.864000,2775.502520

-2.207462,1.912557,9.437036,19.141764,0.107840,0.144169,0.224893,0.864000,2776.612565

0.496515,2.688543,9.616662,19.144705,-0.064561,-0.040223,0.298170,0.864000,2776.057437

-0.037575,2.259835,9.743598,19.132940,-0.032852,0.055437,0.237950,0.860000,2776.057437

0.086966,1.273087,9.963940,19.147646,-0.047241,0.043713,0.263264,0.860000,2756.767782

0.901273,1.251532,9.911250,19.171175,0.024704,0.050108,0.265395,0.860000,2775.502520

0.486935,2.322105,9.508886,19.127058,0.017509,0.061566,0.283781,0.856000,2777.167906

0.240248,3.397469,9.111313,19.141764,0.037494,0.086613,0.316823,0.860000,2775.502520

-0.808771,3.684871,9.360395,19.138823,0.006584,0.093808,0.313891,0.856000,2777.167906

-0.286657,2.872960,8.981982,19.159410,-0.018730,0.054638,0.469506,0.856000,2776.612565

-0.600404,2.341265,9.391530,19.159410,-0.006739,0.064497,0.646437,0.856000,2777.167906

0.072596,2.525682,9.391530,19.147646,-0.001943,0.048242,0.785530,0.856000,2776.057437

-0.293842,2.346056,9.393926,19.150587,0.002587,0.068227,0.867068,0.852000,2777.167906

0.831818,2.666988,8.953242,19.141764,0.018575,0.028791,0.781267,0.852000,2774.393535

-0.095055,2.537657,9.779524,19.147646,0.021772,0.045578,0.505744,0.852000,2776.612565

1.270106,2.197564,9.496911,19.138823,-0.022727,-0.013310,0.172400,0.852000,2777.167906

