ax,ay,az,gx,gy,gz,temp,volt,vel

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,0.728000,2776.612565

-11.425893,44.682816,-0.430445,33.503529,-0.151961,-0.266183,-0.274191,5.036000,2777.167906

-13.437709,46.488659,62.127464,36.527058,0.121962,0.007740,-0.000268,6.868000,2777.167906

-13.571831,33.565136,62.735802,18.015293,0.053482,-0.129222,-0.137762,7.192000,2777.167906

-16.005169,39.217381,128.340164,33.491764,0.121962,0.007740,-0.000268,7.260000,2610.610930

-37.536396,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.332000,2777.167906

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,32.764000,2777.167906

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.372000,2777.167906

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.444000,2776.612565

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.448000,2777.167906

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.528000,2777.167906

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.524000,2776.057437

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.528000,2777.167906

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.532000,2777.167906

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.544000,2777.167906

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.548000,2651.487455

-18.199007,34.317169,-0.416075,35.771175,0.053482,-0.060741,-0.068749,7.544000,2710.489772

-9.845180,16.799997,73.206825,18.071175,-0.058699,-0.194505,0.417812,7.548000,2774.393535

2.340680,15.803670,74.701317,18.091763,-0.425884,-1.100744,-4.383043,7.548000,2776.057437

-37.876488,24.684402,81.445694,18.079998,-0.043511,0.046644,0.681876,7.544000,2777.167906

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.548000,2777.167906

-25.422386,-1.641652,-0.416075,35.771175,0.053482,-0.060741,-0.145223,7.552000,2728.062767

-15.574067,30.389338,-1.647115,35.015293,-0.428016,-1.092217,-4.436336,7.552000,2776.612565

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.568000,2777.167906

-13.897553,77.992744,0.814965,36.527058,0.121962,0.007740,-0.000268,7.568000,2777.167906

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.564000,2777.167906

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.572000,2777.167906

-6.386771,21.661888,0.814965,36.527058,0.121962,0.007740,-0.000268,7.588000,2776.057437

10.387945,16.435955,67.013306,12.432940,0.121962,0.007740,-0.000268,7.592000,2776.057437

-21.245472,13.394280,0.814965,36.527058,0.121962,0.007740,-0.000268,7.592000,2771.071451

-1.031508,17.968767,77.944176,36.527058,0.121962,0.007740,-0.000268,7.596000,2777.167906

-0.897387,-1.641652,-0.416075,35.771175,0.053482,-0.060741,-0.069015,7.588000,2776.057437

-17.470921,15.171385,72.670341,18.127058,-0.119719,-0.076195,0.428737,7.596000,2776.612565

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.596000,2694.187005

-14.050835,10.697489,69.058655,18.127058,-0.014733,-0.542238,-2.200182,7.604000,2290.636574

-7.699242,16.934118,63.320187,0.385880,0.121962,0.007740,-0.000268,7.604000,2755.126975

7.169039,16.857477,67.851562,18.132940,0.226949,0.096206,0.650167,7.608000,2669.326996

-11.425893,39.753864,63.463886,18.141764,0.187512,0.116457,0.191852,7.604000,2776.612565

24.758062,30.288748,65.657722,18.138823,-0.151162,-0.060741,-0.068749,7.604000,2757.862783

11.144772,25.019705,75.458145,18.106470,-0.052837,0.160956,-0.706660,7.608000,2776.612565

3.816012,27.304554,0.814965,36.527058,0.121962,0.007740,-0.000268,7.608000,2777.167906

14.909742,47.111366,42.540997,18.124117,0.104909,-0.266183,-0.274191,7.608000,2776.612565

-0.892597,-0.410612,0.814965,36.527058,0.121962,0.007740,-0.000268,7.608000,2760.604313

5.444625,30.010925,59.411514,18.124117,0.113169,-0.271246,-1.121542,7.612000,2775.502520

14.603179,24.914324,70.648949,18.141764,0.228014,-0.178784,-0.611266,7.612000,2777.167906

-3.723510,3.991434,75.247383,18.144705,0.100112,-0.301090,-0.009594,7.612000,2776.057437

-3.685189,14.893563,63.023201,18.156469,0.037760,-0.353583,0.351196,7.608000,2776.057437

-20.488646,24.042536,74.576775,18.144705,0.062808,-0.281638,0.603803,7.604000,2772.177894

-14.903461,27.807507,52.197716,18.162352,0.141414,-0.240070,0.837224,7.612000,2777.167906

-0.044760,13.887654,83.055145,18.162352,0.018042,-0.220085,1.063184,7.616000,2167.291901

-18.610950,9.940662,64.364410,18.177057,-0.069891,-0.070600,1.324584,7.608000,2775.502520

7.341481,30.346228,72.612862,18.453527,0.053482,-0.060741,-0.068749,7.604000,2777.167906

-2.027836,44.323563,47.412464,36.527058,0.121962,0.007740,-0.000268,7.612000,2775.502520

-8.676410,21.618776,88.812775,18.159410,-0.056834,0.164953,1.169503,7.616000,2777.167906

0.185162,29.905544,52.264774,18.159410,0.112103,0.248889,0.912100,7.620000,2386.703251

2.283200,22.021141,82.499504,18.159410,-0.169281,0.144702,0.403423,7.616000,2776.612565

-36.861000,21.590036,58.463085,18.171175,0.026835,0.354941,0.343469,7.620000,2428.018794

18.971697,22.538464,53.970028,18.165293,-0.038448,-0.007448,0.185190,7.616000,2776.612565

28.657154,5.485926,110.367950,18.150587,-0.079217,0.233700,0.557438,7.624000,2765.001905

