ax,ay,az,gx,gy,gz,temp,volt,vel

1.320402,2.082603,9.386741,16.885881,-0.003808,0.015734,-0.032776,3.776000,0.000000

1.409017,1.649105,9.226274,16.903528,-0.000610,0.022929,-0.061288,3.600000,0.000000

1.579064,1.737720,9.489726,16.888823,0.005252,0.031722,-0.106586,3.508000,0.000000

1.327587,2.080208,9.544811,16.891764,0.001255,0.050374,-0.202779,3.412000,0.000000

0.422269,2.482572,9.410690,16.894705,-0.007805,0.046111,-0.318424,3.328000,0.000000

0.625846,2.374796,9.348420,16.921175,-0.027523,0.015468,-0.420213,3.268000,0.000000

0.872533,2.073023,9.312495,16.938822,-0.028855,0.013869,-0.522534,3.220000,0.000000

0.987494,1.711375,9.417875,16.909410,-0.036050,-0.000787,-0.622191,3.172000,0.000000

1.143170,1.605994,9.427456,16.912352,-0.035517,0.010938,-0.697867,3.136000,0.000000

1.205441,1.644315,9.449011,16.909410,-0.028855,0.023994,-0.755955,3.092000,0.000000

0.915643,1.819151,9.336445,16.927057,-0.011269,0.023195,-0.820706,3.052000,0.000000

0.355209,2.602323,9.475356,16.944704,-0.022727,-0.005316,-0.861208,3.016000,0.000000

0.585131,2.647828,9.556787,16.927057,-0.037915,-0.013310,-0.853481,2.964000,0.000000

0.312098,2.080208,9.484936,16.929998,-0.046708,0.006141,-0.872133,2.932000,0.000000

1.270106,1.725745,8.941267,16.944704,-0.040047,-0.010646,-0.885456,2.896000,0.000000

1.955082,1.725745,9.427456,16.947645,-0.028322,0.017066,-0.856945,2.856000,0.000000

0.563575,2.274205,10.282477,16.950586,-0.053103,0.026393,-0.677882,2.820000,0.000000

-0.075895,2.963970,9.568762,16.959410,0.070002,0.009073,-0.529995,2.784000,0.000000

-0.753685,1.840706,8.670630,16.944704,-0.079750,-0.002918,-0.337343,2.744000,0.000000

-1.476981,1.948482,10.486054,16.947645,-0.001410,-0.045819,-0.148154,2.708000,0.000000

0.427059,1.194051,9.566367,16.944704,-0.000077,-0.036493,-0.092997,2.672000,0.000000

-0.550109,1.275482,9.389135,16.971176,0.013779,-0.046085,-0.124972,2.628000,0.000000

-0.291447,2.444251,9.264594,16.947645,-0.003808,-0.047151,-0.120176,2.596000,0.000000

-0.777636,2.815479,9.614267,16.971176,-0.003275,-0.057277,-0.063686,2.556000,0.000000

-0.916547,2.757999,9.686118,16.971176,0.002854,-0.130554,-0.014657,2.520000,0.000000

-0.284262,2.671778,9.161609,16.974117,-0.000877,-0.100710,-0.014124,2.484000,0.000000

-0.504603,2.046678,9.092153,16.971176,-0.002476,-0.081258,0.000798,2.452000,0.000000

0.561180,1.941297,9.278965,16.965292,-0.012068,-0.189442,0.034905,2.416000,0.000000

0.860558,1.898187,8.900552,16.982941,-0.012068,-0.173987,0.047695,2.384000,0.000000

0.709672,2.075418,9.796288,16.971176,0.006318,-0.159332,0.036238,2.352000,0.000000

0.537230,2.154454,9.542417,16.977058,-0.005407,-0.146275,0.052492,2.316000,0.000000

0.764757,2.439461,8.869416,16.991764,-0.012868,-0.174254,-0.009061,2.280000,0.000000

1.744320,2.714888,9.005932,16.994705,-0.028056,-0.140946,0.011989,2.244000,0.000000

1.301241,2.458621,9.374765,16.965292,-0.027790,-0.110569,0.123371,2.216000,0.000000

1.521583,1.857471,9.171188,16.985882,-0.020062,-0.100976,0.126302,2.156000,0.000000

0.793497,1.304222,9.518467,16.988823,-0.011269,-0.085522,0.111380,2.124000,0.000000

0.465380,1.730535,9.417875,16.994705,0.017243,-0.122826,0.082069,2.092000,0.000000

1.444943,1.924532,9.540022,16.988823,0.009782,-0.108970,0.058620,2.040000,0.000000

1.296451,1.828731,9.511281,17.009411,0.026302,-0.086854,0.115910,2.004000,0.000000

0.731227,2.707703,9.077783,16.980000,0.003920,-0.142012,0.155613,1.976000,0.000000

1.370697,1.852681,9.494516,16.991764,0.029500,-0.102042,0.179594,1.948000,0.000000

1.897601,1.685030,9.477751,17.009411,0.021506,-0.092983,0.207573,1.912000,0.000000

2.424506,2.288575,8.924501,17.003529,0.005252,-0.066603,0.246210,1.880000,0.000000

1.579064,2.199959,9.259805,17.021175,0.023371,-0.063405,0.243545,1.852000,0.000000

1.710790,1.744905,9.362790,17.006470,-0.006473,-0.051148,0.236084,1.824000,0.000000

1.888021,2.113739,9.410690,17.012352,0.016177,-0.016774,0.219031,1.796000,0.000000

1.538348,2.235884,9.211904,17.009411,0.017243,-0.003984,0.200378,1.772000,0.000000

1.294056,2.116133,9.180769,17.015293,-0.005673,-0.019439,0.168936,1.748000,0.000000

1.593434,2.346056,9.202324,17.029999,0.006851,0.000013,0.089530,1.704000,0.000000

1.808985,2.449041,9.135263,17.032940,-0.011535,0.018665,0.041567,1.676000,0.000000

2.252064,1.821546,9.183164,17.035881,-0.024059,-0.006649,-0.005064,1.648000,0.000000

1.995797,1.792806,9.453801,17.038822,0.001521,0.081017,-0.026914,1.612000,0.000000

1.765875,2.135294,9.252620,17.018234,-0.034984,0.041847,-0.052228,1.588000,0.000000

1.684445,1.929322,9.449011,17.041763,-0.000877,0.069027,-0.096994,1.560000,0.000000

0.405504,5.421261,9.992681,17.038822,0.213625,0.130313,-0.140694,1.528000,0.000000

0.908458,0.224068,7.434799,17.056469,-0.307309,0.022929,-0.176932,1.500000,0.000000

2.558627,1.043165,9.264594,17.035881,-0.008871,0.093275,-0.163876,1.476000,0.000000

0.805472,0.887489,10.715977,17.044704,0.051350,0.112993,-0.056758,1.452000,0.000000

0.640216,2.070628,8.912526,17.050587,0.010581,0.027991,0.073009,1.424000,0.000000

0.419874,3.134017,9.197534,17.035881,-0.001410,0.029324,0.108182,1.400000,0.000000

0.750387,3.203472,9.381950,17.062351,0.005252,0.038117,0.086865,1.376000,0.000000

1.406622,2.415511,9.310100,17.047646,-0.012335,0.002944,0.063950,1.344000,0.000000

2.589762,1.670660,9.408296,17.059410,-0.017664,0.030656,0.048228,1.320000,0.000000

2.139498,1.524564,9.463381,17.053528,-0.001143,0.099670,0.065282,1.296000,0.000000

1.543139,1.268297,9.319680,17.065292,0.000988,0.083682,0.050094,1.272000,0.000000

0.623451,1.668265,9.508886,17.059410,0.006851,0.097272,-0.016788,1.256000,0.000000

0.324073,2.096973,9.530441,17.065292,0.008183,0.080751,-0.095928,1.232000,0.000000

-0.171696,2.259835,9.355605,17.062351,0.007916,0.061299,-0.133765,1.216000,0.000000

0.154027,2.393956,9.343630,17.071175,-0.013933,0.037850,-0.147089,1.196000,0.000000

0.946778,2.161639,9.506492,17.074116,0.003387,0.030922,-0.075677,1.180000,0.000000

1.205441,1.862262,9.547207,17.071175,-0.006473,0.045045,0.053824,1.168000,0.000000

0.338444,1.531749,9.561577,17.071175,-0.004341,0.039449,0.145221,1.152000,0.000000

-0.114215,1.732930,9.314890,17.068233,0.017509,0.013069,0.153481,1.132000,0.000000

0.039066,2.391561,9.353210,17.065292,0.015377,-0.018906,0.144155,1.120000,0.000000

0.714462,2.379586,9.324470,17.065292,0.015644,-0.006649,0.107916,1.108000,0.000000

0.992284,2.470596,9.029882,17.068233,0.009782,-0.021837,0.123371,1.100000,0.000000

1.512003,2.358031,9.508886,17.088821,-0.007005,-0.004784,0.151616,1.088000,0.000000

1.430573,2.348450,9.540022,17.065292,0.014045,0.021596,0.167870,1.076000,0.000000

1.296451,2.872960,9.152028,17.094706,0.046820,0.050641,0.191852,1.068000,0.000000

1.665284,1.323382,8.696975,17.085880,-0.029655,0.074356,0.139625,1.064000,0.000000

2.953805,2.827454,8.704160,17.085880,-0.003541,-0.046618,0.081270,1.052000,0.000000

2.992125,4.214171,9.350815,17.097647,-0.111459,-0.214756,0.002930,1.048000,0.000000

3.468734,1.325777,9.063413,17.109411,0.059344,0.015201,-0.051695,1.040000,0.000000

0.110917,1.893397,9.264594,17.121176,0.088122,0.044778,-0.084470,1.032000,0.000000

0.829423,2.058653,9.460986,17.103529,0.032431,-0.010113,-0.048498,1.024000,0.000000

0.762362,1.835916,9.480146,17.100588,-0.035783,0.001345,-0.045566,1.024000,0.000000

0.570760,2.504127,9.434641,17.103529,-0.019529,0.025860,-0.039704,1.016000,0.000000

-0.154930,2.420301,9.714858,17.112352,-0.003808,-0.002918,-0.071680,1.008000,0.000000

0.975519,1.000055,8.814330,17.091763,-0.029388,-0.024768,-0.072479,1.004000,0.000000

0.419874,1.661080,9.633428,17.121176,-0.013401,0.006141,-0.035441,1.000000,0.000000

-0.023204,1.811966,9.599897,17.124117,-0.003541,-0.029298,-0.008262,0.996000,0.000000

1.852096,3.718402,8.579618,17.112352,0.025769,-0.037292,0.018118,0.992000,0.000000

-0.308212,3.244188,10.545930,17.094706,0.089454,-0.132419,0.131631,0.988000,0.000000

2.446061,-0.884826,8.067084,17.097647,0.005252,-0.191307,0.098057,0.984000,0.000000

0.034276,1.694610,9.916039,17.106470,-0.006739,-0.030097,0.139891,0.984000,0.000000

1.988612,2.815479,9.640613,17.100588,0.007384,-0.074064,0.187055,0.976000,0.000000

2.901114,1.311407,9.223879,17.106470,0.017243,0.027725,0.205441,0.972000,0.000000

0.393529,1.776041,9.458591,17.115294,0.001788,0.066895,0.254737,0.968000,0.000000

0.496515,1.970037,9.369975,17.121176,0.003120,-0.004784,0.359190,0.964000,0.000000

0.376764,1.692215,9.319680,17.124117,0.022838,0.027192,0.373579,0.960000,0.000000

1.157540,2.595137,8.754455,17.135881,-0.020595,0.002944,0.473236,0.960000,0.000000

0.700091,3.713611,9.559182,17.118235,0.082259,0.016267,0.680277,0.956000,0.000000

1.126405,3.033426,9.592712,17.129999,0.065206,0.023195,0.768210,0.956000,0.000000

1.052159,3.227422,8.591594,17.132940,0.016710,0.017599,0.884921,0.952000,0.000000

1.399437,3.977064,8.306586,17.129999,0.047353,0.035719,1.002164,0.948000,0.000000

1.607804,3.222633,9.113708,17.129999,0.062808,0.056769,1.042133,0.948000,0.000000

0.285753,4.642879,9.549602,17.121176,0.073999,0.037850,0.942210,0.948000,0.000000

0.987494,4.779396,8.282637,17.144705,0.112636,0.075688,0.850280,1.036000,0.000000

0.855768,4.159085,8.752060,17.135881,0.088921,0.041581,0.730905,1.348000,0.000000

0.398319,4.044125,8.711345,17.132940,0.056146,0.024527,0.679744,1.684000,0.000000

1.090480,4.623719,8.878996,17.141764,0.032165,0.015201,0.823368,3.352000,0.000000

0.568365,4.269256,9.008327,17.135881,0.081993,0.072224,0.945141,4.800000,0.000000

-0.277076,4.441698,9.700488,17.132940,0.136351,0.122319,0.927821,5.172000,0.000000

0.946778,4.412958,8.821516,17.147646,0.089720,0.035985,0.837757,5.724000,0.000000

1.828146,4.609349,7.204877,17.129999,0.037760,0.081017,0.640042,5.916000,0.000000

1.734740,2.005963,10.984219,17.144705,-0.023526,0.071958,0.570495,6.416000,0.000000

2.247274,3.483690,10.416599,17.141764,0.169659,0.062898,0.578222,6.976000,0.000000

1.919157,3.773487,5.957072,17.132940,0.185647,0.143370,0.546513,6.984000,0.000000

0.589921,3.440579,7.271938,17.115294,0.113436,0.273670,0.547313,7.064000,0.000000

-0.835116,2.868170,11.465617,17.162352,0.007117,0.276068,0.510274,7.152000,0.000000

2.335890,4.520733,6.021738,17.159410,0.123028,0.164687,0.387702,7.208000,0.000000

1.880836,4.130345,8.855046,17.144705,0.206964,0.270739,0.154014,7.252000,0.000000

2.134708,3.854918,9.508886,17.153528,0.116367,0.262745,-0.164409,7.272000,0.000000

0.525255,4.233331,8.627519,17.138823,0.096915,0.316570,-0.701864,7.276000,0.000000

0.846188,1.919742,8.502978,17.138823,-0.053103,0.309909,-1.321389,7.292000,0.000000

6.079305,0.446805,10.198652,17.147646,-0.146898,0.270206,-1.746130,7.276000,0.000000

6.936722,1.960457,10.339958,17.138823,0.040958,0.443939,-2.011527,7.284000,0.000000

5.298529,4.156691,8.946056,17.156469,-0.036050,0.464190,-1.906007,7.260000,0.000000

1.983822,1.447923,7.154582,17.168234,-0.012868,0.468187,-1.623024,7.232000,0.000000

0.812657,4.899147,7.659931,17.156469,-0.183404,0.193198,-1.492724,7.188000,0.000000

-1.400341,2.607113,7.808422,17.153528,-0.222307,0.273936,-1.523101,7.188000,0.000000

-2.420619,5.629627,8.558064,17.144705,-0.251884,0.053572,-1.802087,7.212000,0.000000

0.166002,3.510035,7.077941,17.141764,-0.350742,-0.034627,-1.913468,7.240000,0.000000

3.265157,4.175850,11.726674,17.159410,-0.448534,-0.127090,-1.780237,7.248000,0.000000

0.194742,-1.155463,12.212864,17.147646,-0.258280,0.158292,-1.712556,7.272000,0.000000

-0.808771,2.223909,11.987732,17.156469,-0.112525,0.089811,-1.383208,7.304000,0.000000

-0.427963,4.939862,5.703200,17.135881,-0.020329,0.002677,-0.958733,7.312000,0.000000

-0.770451,-0.542338,9.887300,17.141764,-0.120252,-0.037558,-0.445260,7.300000,0.000000

-2.085316,0.652777,7.461144,17.141764,-0.229768,-0.055411,0.090329,7.292000,0.000000

4.556073,8.666512,12.667917,17.159410,0.348455,-0.340526,0.316556,7.300000,0.000000

2.244879,-8.601579,12.631992,17.147646,-0.010203,-0.378364,0.244611,7.272000,0.000000

-2.734366,0.901859,8.943662,17.162352,0.125426,-0.219019,0.288844,7.264000,0.000000

-0.332162,0.408485,13.690591,17.153528,0.028168,-0.472692,0.818038,7.268000,0.000000

