ax,ay,az,gx,gy,gz,temp,volt,vel

-0.193251,0.944969,9.741203,15.541763,-0.003541,-0.003185,0.002663,1.712000,0.000000

-0.284262,0.901859,9.638218,15.562351,-0.006206,-0.010646,0.030908,1.656000,0.000000

-0.128585,0.767738,9.779524,15.565292,-0.003009,-0.003718,0.026911,1.616000,0.000000

-0.095055,0.772528,9.671748,15.571175,-0.004074,-0.007182,0.015453,1.584000,0.000000

-0.207621,0.746182,9.669353,15.568233,-0.001943,-0.002385,0.025579,1.552000,0.000000

-0.315397,0.801268,9.714858,15.577057,-0.001676,-0.009580,0.024247,1.516000,0.000000

-0.339347,0.901859,9.686118,15.594706,0.002321,-0.013843,0.043965,1.480000,0.000000

-0.336952,0.841983,9.731624,15.603529,0.002854,-0.021837,0.062884,1.448000,0.000000

-0.301027,0.901859,9.604687,15.585880,0.003120,-0.035693,0.081270,1.416000,0.000000

0.106127,0.818033,9.662168,15.621176,0.001521,-0.037825,0.124703,1.380000,0.000000

-0.001649,0.832403,9.726833,15.621176,0.003387,-0.037825,0.158810,1.356000,0.000000

0.300123,0.841983,9.592712,15.612352,0.004985,-0.031430,0.169469,1.316000,0.000000

0.534835,0.839588,9.657377,15.621176,0.001521,-0.017840,0.157478,1.288000,0.000000

0.388739,0.868328,9.652588,15.641764,-0.001410,0.000279,0.103653,1.260000,0.000000

0.491725,0.815638,9.662168,15.615294,-0.003808,0.016533,0.009325,1.236000,0.000000

0.556390,0.755763,9.626243,15.635881,-0.005407,0.034386,-0.042102,1.216000,0.000000

0.355209,0.762947,9.662168,15.627058,-0.006206,0.050374,-0.061288,1.188000,0.000000

0.443824,0.870723,9.619058,15.638823,-0.006473,0.058102,-0.071147,1.176000,0.000000

0.465380,0.897069,9.611873,15.662352,-0.007005,0.077553,-0.043701,1.152000,0.000000

0.132472,0.858748,9.628637,15.671175,-0.006473,0.085281,-0.029579,1.132000,0.000000

0.254618,0.810848,9.702883,15.656469,-0.007538,0.096472,-0.044501,1.120000,0.000000

0.314493,0.813243,9.669353,15.668234,-0.008338,0.112193,-0.061021,1.104000,0.000000

-0.305817,0.873118,9.403505,15.674116,0.001788,0.143103,-0.040237,1.092000,0.000000

-0.483048,0.750972,9.913645,15.659410,0.011913,0.114592,0.013855,1.076000,0.000000

0.103732,0.832403,9.484936,15.677057,0.000722,0.108729,0.042633,1.064000,0.000000

-0.293842,0.875513,9.650192,15.674116,0.005785,0.139373,0.046630,1.056000,0.000000

-0.854276,0.899464,9.573552,15.671175,-0.000344,0.112726,-0.007995,1.044000,0.000000

-0.703390,1.033585,9.566367,15.685881,-0.004341,0.107930,-0.041037,1.032000,0.000000

-1.613497,0.997660,9.762758,15.691763,-0.001410,0.105532,-0.092997,1.024000,0.000000

-1.730853,1.189261,9.616662,15.682940,-0.008871,0.058102,-0.161744,1.016000,0.000000

-2.310448,1.019215,9.664562,15.691763,-0.013134,0.027192,-0.182262,1.004000,0.000000

-2.068551,1.335357,9.880115,15.700586,-0.006473,-0.045819,-0.182795,1.000000,0.000000

-2.605036,1.206026,9.587922,15.697645,-0.000877,-0.096713,-0.113781,0.996000,0.000000

-2.171537,1.246742,9.604687,15.709410,0.013779,-0.158266,-0.000801,0.988000,0.000000

-1.163234,1.059930,9.422666,15.721176,-0.011269,-0.243001,-0.044501,0.976000,0.000000

-1.675768,2.243070,9.741203,15.724117,0.060143,-0.272045,-0.104988,0.976000,0.000000

-0.593219,1.879027,9.966335,15.718235,0.043356,-0.314413,-0.158546,0.968000,0.000000

-0.231571,2.132899,9.666958,15.697645,0.080394,-0.347454,-0.208109,0.960000,0.000000

0.553995,1.531749,9.396320,15.703527,0.014578,-0.286168,-0.160945,0.956000,0.000000

1.001864,1.285062,9.108918,15.724117,0.030299,-0.295761,-0.079407,0.956000,0.000000

0.829423,1.881422,9.283754,15.706469,-0.062696,-0.284569,-0.026115,0.972000,0.000000

0.858163,1.483848,9.278965,15.703527,-0.073088,-0.285369,0.063150,1.096000,0.000000

1.389857,2.889725,10.253737,15.730000,-0.065894,-0.219552,0.148152,1.324000,0.000000

1.603014,2.111343,10.198652,15.721176,-0.041113,-0.180915,0.236884,1.416000,0.000000

0.446219,1.555699,9.635822,15.712351,0.016443,-0.137215,0.227824,1.392000,0.000000

-0.049550,1.028795,9.516071,15.727058,-0.033119,-0.174254,0.171334,1.384000,0.000000

-0.401617,0.135452,9.300520,15.730000,0.020440,-0.224349,0.065282,1.368000,0.000000

0.098942,1.483848,9.396320,15.730000,0.027635,-0.245399,0.015453,1.348000,0.000000

1.423388,1.550909,9.288545,15.753529,-0.010203,-0.217154,0.227291,1.456000,0.000000

2.079623,1.467083,9.276569,15.753529,-0.036583,-0.204897,0.384504,1.468000,0.000000

2.367025,1.946087,9.405901,15.750587,-0.026457,-0.165460,0.457515,1.560000,0.000000

2.268829,0.779713,9.262199,15.756470,-0.012601,-0.159865,0.413548,1.748000,0.000000

1.959872,1.414393,9.592712,15.741764,0.008716,-0.125225,0.425006,2.352000,0.000000

1.619779,1.299432,9.640613,15.735882,0.028967,-0.084456,0.389567,2.936000,0.000000

0.951569,1.428763,10.169911,15.750587,0.018042,-0.105506,0.393564,3.232000,0.000000

0.587526,0.942574,9.264594,15.756470,0.002321,-0.095914,0.443659,3.436000,0.000000

0.731227,1.289852,9.542417,15.753529,0.071867,-0.097512,0.498017,3.476000,0.000000

0.182767,1.134176,10.119617,15.759411,0.011913,-0.178251,0.579022,3.840000,0.000000

1.514398,0.226463,8.699369,15.777058,0.063607,-0.156134,0.662424,4.204000,0.000000

1.334772,2.504127,10.792617,15.765293,0.091586,-0.158532,0.741830,4.980000,0.000000

3.023261,-0.247751,8.711345,15.765293,0.030566,-0.183313,0.843619,4.932000,0.000000

2.664008,0.880304,9.422666,15.771175,0.189910,-0.073797,0.943276,5.688000,0.000000

3.351378,1.380862,9.494516,15.774117,0.033230,-0.007448,0.923824,5.652000,0.000000

3.226837,1.024005,7.853928,15.782940,0.177120,0.093541,0.830829,6.200000,0.000000

0.237853,1.953272,10.663286,15.785881,-0.039247,0.157759,0.645904,6.264000,1584.598863

1.861676,1.814361,9.046648,15.774117,-0.090142,0.154827,0.405022,6.136000,1584.598863

0.616266,0.669542,8.706554,15.794704,-0.004607,0.167085,0.150550,6.652000,1584.598863

0.839003,2.688543,9.140054,15.800587,0.032697,0.193465,-0.126571,6.740000,1584.598863

2.350260,0.619246,8.819120,15.779999,0.061742,0.114059,-0.312828,7.008000,1584.598863

2.295175,1.529354,9.674143,15.779999,0.053482,0.273403,-0.369851,7.028000,1584.598863

2.223324,0.224068,9.039463,15.791763,0.021240,0.224108,-0.403159,7.068000,1584.598863

1.509608,0.830008,8.086245,15.782940,0.036961,0.204656,-0.279787,7.036000,1584.598863

-0.301027,2.666988,11.532678,15.785881,0.048952,0.184405,-0.173735,7.032000,1584.598863

1.131195,1.093460,9.544811,15.809410,0.054547,-0.018906,-0.081006,7.068000,1584.598863

2.151473,2.748419,10.150752,15.788822,-0.078151,0.119388,0.191319,7.048000,1584.598863

0.003141,-0.439352,8.263476,15.791763,0.011114,-0.015442,0.561968,7.100000,1584.598863

-1.979935,1.376073,9.942385,15.806469,0.149674,-0.019972,0.842820,7.088000,1584.598863

-2.224227,0.446805,9.822634,15.794704,0.002587,-0.158799,1.091962,7.080000,1584.598863

0.702486,0.616851,8.708950,15.806469,0.051083,-0.157733,1.061852,7.152000,27.477613

2.271224,0.980894,10.296848,15.809410,0.115034,-0.135084,1.167371,7.168000,27.477613

2.460431,0.633617,9.875324,15.800587,0.118765,-0.057543,1.336308,7.204000,27.477613

0.918038,0.652777,9.482541,15.788822,0.209096,0.101801,1.318988,7.220000,1362.024446

0.266593,1.138966,10.239367,15.791763,0.142214,0.082083,1.056522,7.236000,1853.174997

1.497633,1.131781,8.967612,15.806469,0.218155,0.090610,0.686406,7.232000,772.293618

2.048487,0.034862,9.923224,15.806469,0.172324,0.179875,0.459913,7.248000,1093.631483

2.984940,0.889884,9.439431,15.803528,0.181117,0.306445,0.208639,7.260000,1725.163325

