ax,ay,az,gx,gy,gz,temp,volt,vel

-0.897387,1.979617,9.496911,14.450586,-0.009404,0.005875,0.001864,3.048000,0.000000

-0.962052,1.900582,9.475356,14.474117,-0.009670,0.010138,-0.003465,2.976000,0.000000

-0.885411,1.740115,9.398716,14.465292,-0.012868,0.004809,-0.010393,2.940000,0.000000

-0.832721,1.737720,9.384345,14.465292,-0.008604,0.010405,-0.006396,2.900000,0.000000

-1.005162,1.931717,9.556787,14.480000,-0.003541,0.011737,-0.001600,2.868000,0.000000

-0.952472,2.075418,9.516071,14.494705,-0.007005,0.005342,0.006394,2.828000,0.000000

-0.962052,1.766461,9.329260,14.494705,-0.017930,0.018399,0.018651,2.788000,0.000000

-1.266220,1.632339,9.535232,14.494705,-0.011002,0.016533,0.019983,2.752000,0.000000

-1.316515,1.596414,9.587922,14.500587,-0.000610,-0.001586,0.017585,2.716000,0.000000

-1.215924,1.756881,9.415481,14.500587,-0.000610,-0.007981,0.023447,2.676000,0.000000

-1.096173,1.934112,9.386741,14.500587,-0.001143,-0.005316,0.041833,2.640000,0.000000

-0.928522,1.816756,9.465776,14.518234,-0.005940,-0.011445,0.061019,2.596000,0.000000

-0.969237,1.637130,9.475356,14.515293,-0.003275,-0.003451,0.049827,2.564000,0.000000

-1.098568,1.646710,9.480146,14.509411,0.000722,-0.012777,0.034639,2.524000,0.000000

-1.062643,1.802386,9.460986,14.521175,0.002854,-0.013310,0.026378,2.492000,0.000000

-1.079408,1.938902,9.475356,14.506470,0.001788,-0.013577,0.022382,2.456000,0.000000

-1.093778,1.965247,9.437036,14.524117,0.000988,-0.019439,0.022648,2.424000,0.000000

-1.014742,1.874237,9.403505,14.529999,-0.002209,-0.019173,0.022115,2.388000,0.000000

-1.024323,1.795201,9.468171,14.527058,-0.000344,-0.020238,0.018385,2.352000,0.000000

-1.005162,1.752090,9.482541,14.529999,0.002321,-0.025568,0.015187,2.324000,0.000000

-0.954867,1.713770,9.496911,14.550587,0.004985,-0.028499,0.022648,2.288000,0.000000

-0.945287,1.744905,9.523256,14.535881,0.005252,-0.023169,0.044764,2.248000,0.000000

-1.007557,1.843101,9.465776,14.553528,0.005518,-0.027433,0.067947,2.220000,0.000000

-1.067433,1.843101,9.482541,14.535881,0.007916,-0.028232,0.082336,2.188000,0.000000

-1.182394,1.785621,9.484936,14.535881,0.008449,-0.032496,0.079404,2.152000,0.000000

-1.146469,1.771251,9.446616,14.547646,0.008982,-0.041022,0.057288,2.120000,0.000000

-1.041088,1.778436,9.425060,14.556469,0.011114,-0.046885,0.027711,2.096000,0.000000

-1.057853,1.778436,9.444221,14.562351,0.011380,-0.048483,0.001597,2.064000,0.000000

-1.031508,1.874237,9.465776,14.559410,0.008183,-0.057010,-0.014124,2.032000,0.000000

-0.818351,1.917347,9.429851,14.559410,0.012979,-0.060208,-0.013324,1.988000,0.000000

-0.746500,1.855076,9.475356,14.577057,0.014578,-0.059675,-0.001867,1.960000,0.000000

-0.586034,1.891002,9.408296,14.585880,0.014045,-0.055678,0.010924,1.924000,0.000000

-0.437543,1.967642,9.444221,14.574116,0.013779,-0.050349,0.019717,1.896000,0.000000

-0.241151,2.111343,9.441826,14.574116,0.010581,-0.042621,0.022914,1.868000,0.000000

-0.214806,2.140084,9.439431,14.585880,0.003920,-0.027166,0.019983,1.840000,0.000000

-0.303422,2.063443,9.429851,14.588821,0.002321,-0.020238,0.006660,1.816000,0.000000

-0.336952,2.051468,9.439431,14.568233,0.000988,-0.009846,-0.013591,1.784000,0.000000

-0.483048,1.967642,9.451406,14.588821,-0.006473,-0.002119,-0.023716,1.760000,0.000000

-0.679440,1.886212,9.453801,14.597647,-0.004874,-0.002385,-0.030112,1.732000,0.000000

-0.722550,1.876631,9.470566,14.594706,-0.004074,-0.001320,-0.030911,1.708000,0.000000

-0.756080,1.907767,9.501701,14.600588,-0.003275,-0.000520,-0.022384,1.680000,0.000000

-0.703390,1.986803,9.410690,14.618235,-0.003275,-0.001320,0.003996,1.644000,0.000000

-0.720155,1.950877,9.434641,14.597647,-0.006739,0.000279,0.023447,1.620000,0.000000

-0.703390,1.958062,9.458591,14.597647,-0.004074,0.003210,0.028777,1.600000,0.000000

-0.677045,1.910162,9.420271,14.594706,-0.007272,0.003210,0.022382,1.572000,0.000000

-0.602799,1.934112,9.439431,14.597647,-0.006739,0.007474,0.009858,1.548000,0.000000

-0.540529,1.986803,9.465776,14.609411,-0.008604,0.012004,-0.000534,1.528000,0.000000

-0.492628,1.989197,9.427456,14.621176,-0.013401,0.022662,-0.007729,1.484000,0.000000

-0.672255,1.938902,9.468171,14.615294,-0.013667,0.027458,-0.011459,1.460000,0.000000

-0.729735,1.917347,9.460986,14.627058,-0.014999,0.027192,-0.013591,1.432000,0.000000

-0.717760,1.883817,9.472961,14.635881,-0.015799,0.030922,-0.015190,1.408000,0.000000

-0.648305,1.941297,9.417875,14.641764,-0.016865,0.034120,-0.009061,1.380000,0.000000

-0.770451,1.886212,9.499307,14.632940,-0.018197,0.041314,-0.006396,1.352000,0.000000

-0.926127,1.819151,9.504096,14.635881,-0.018463,0.036785,-0.014124,1.328000,0.000000

-1.115333,1.725745,9.446616,14.618235,-0.014200,0.034386,-0.044234,1.304000,0.000000

-1.196764,1.819151,9.415481,14.635881,-0.011535,0.021863,-0.075677,1.280000,0.000000

-1.208739,1.917347,9.427456,14.635881,-0.011269,0.014402,-0.092997,1.264000,0.000000

-1.323700,1.914952,9.468171,14.638823,-0.013134,0.006141,-0.100458,1.244000,0.000000

-1.378785,1.823941,9.458591,14.618235,-0.013401,-0.004784,-0.107119,1.224000,0.000000

-1.469796,1.567674,9.506492,14.641764,-0.010469,-0.016241,-0.125505,1.204000,0.000000

-1.491351,1.503009,9.472961,14.635881,0.001788,-0.035427,-0.118577,1.188000,0.000000

-1.278195,1.692215,9.547207,14.641764,0.010048,-0.046085,-0.074611,1.172000,0.000000

-1.124913,1.835916,9.508886,14.641764,0.010315,-0.053813,-0.034908,1.156000,0.000000

-0.921337,1.960457,9.446616,14.656469,0.012713,-0.055411,-0.007462,1.144000,0.000000

-0.878226,2.089788,9.429851,14.662352,0.013512,-0.054878,0.003729,1.132000,0.000000

-0.866251,2.190379,9.453801,14.659410,0.011380,-0.053280,-0.011193,1.120000,0.000000

-1.110543,2.144874,9.358000,14.653528,0.011913,-0.057010,-0.035174,1.108000,0.000000

-1.117728,2.089788,9.405901,14.650587,0.012979,-0.063139,-0.075943,1.096000,0.000000

-1.290170,2.089788,9.367580,14.665293,0.019374,-0.068735,-0.120709,1.084000,0.000000

-1.522487,2.166429,9.319680,14.659410,0.021240,-0.083124,-0.168139,1.080000,0.000000

-1.670978,2.073023,9.434641,14.662352,0.028434,-0.097246,-0.227294,1.068000,0.000000

-2.300868,2.420301,9.094548,14.665293,0.081727,-0.135350,-0.322154,1.060000,0.000000

-2.662516,1.574859,9.587922,14.674116,0.029766,-0.156134,-0.385040,1.052000,0.000000

-2.557135,1.632339,9.616662,14.659410,0.041757,-0.201166,-0.396498,1.048000,0.000000

-2.978658,2.477782,9.413086,14.659410,0.166195,-0.210493,-0.426874,1.040000,0.000000

-2.993029,0.767738,8.910131,14.677057,0.104909,-0.259522,-0.415150,1.036000,0.000000

-2.164352,1.325777,9.494516,14.674116,0.095316,-0.360777,-0.345070,1.028000,0.000000

-2.161957,1.550909,9.262199,14.671175,0.129157,-0.348520,-0.357061,1.024000,0.000000

-1.476981,2.310130,9.300520,14.685881,0.221886,-0.388223,-0.260069,1.016000,0.000000

-0.344137,1.481453,9.281360,14.685881,0.127025,-0.388490,-0.126571,1.012000,0.000000

-0.794401,2.643038,10.045371,14.694704,0.218155,-0.345323,-0.098859,1.008000,0.000000

0.132472,2.707703,9.288545,14.697645,0.217090,-0.389555,-0.069815,1.004000,0.000000

1.591039,2.446646,8.438313,14.700586,0.075598,-0.363975,0.051426,1.000000,0.000000

1.164725,2.456226,9.583132,14.685881,0.125426,-0.315212,0.156146,0.992000,0.000000

1.916761,1.879027,9.130473,14.700586,0.092385,-0.262186,0.188121,0.992000,0.000000

2.077228,2.219119,9.451406,14.718235,0.048152,-0.218486,0.182792,0.988000,0.000000

1.813776,2.463411,9.355605,14.688822,0.008183,-0.121494,0.152682,0.984000,0.000000

1.466498,2.511312,9.705278,14.697645,0.052416,-0.103375,0.085800,0.984000,0.000000

0.522860,2.049073,9.104128,14.688822,0.116100,-0.096713,-0.024249,0.980000,0.000000

0.039066,1.411998,9.310100,14.691763,-0.028322,-0.054346,-0.117778,0.972000,0.000000

0.427059,2.568792,9.463381,14.712351,0.016976,-0.104441,-0.102323,0.972000,0.000000

0.139657,2.805899,9.676538,14.682940,0.017243,-0.081791,-0.110317,0.972000,0.000000

0.577946,3.572305,9.250224,14.706469,0.027635,-0.063672,-0.062354,0.968000,0.000000

0.288148,2.949600,9.075388,14.700586,0.036694,-0.064738,0.005061,0.968000,0.000000

0.106127,3.186707,8.562854,14.685881,0.019374,-0.078061,0.062084,0.964000,0.000000

1.318007,3.907608,9.367580,14.706469,-0.016865,-0.041822,0.129766,0.960000,0.000000

0.412689,2.997501,8.701765,14.718235,0.011647,0.004010,0.094859,0.960000,0.000000

0.860558,3.759117,9.585527,14.697645,0.055347,-0.047950,0.054357,0.976000,0.000000

1.248551,2.837034,8.974797,14.715292,0.014312,-0.003718,-0.019986,0.988000,0.000000

1.198256,2.602323,9.130473,14.718235,-0.135440,0.016267,-0.078874,0.996000,0.000000

1.191071,4.456068,9.937595,14.724117,-0.026191,-0.009047,-0.100991,1.376000,0.000000

0.199532,3.438184,9.860954,14.706469,-0.042978,0.106331,-0.183860,1.344000,0.000000

0.604291,3.419024,9.762758,14.718235,-0.059232,0.018665,-0.179597,1.316000,0.000000

2.350260,2.223909,9.542417,14.712351,-0.072555,0.044246,-0.142026,1.296000,0.000000

0.621056,2.008358,9.511281,14.718235,0.030033,0.101269,-0.171870,1.276000,0.000000

0.501305,2.204749,9.894485,14.718235,0.058278,0.016267,-0.211839,1.256000,0.000000

0.901273,1.823941,9.971126,14.724117,0.069203,0.063164,-0.152951,1.224000,0.000000

0.824632,0.410880,9.005932,14.730000,0.014312,0.079419,-0.102056,1.208000,0.000000

