GPS,-29.60198333,-51.16382833,4.667501,1666651425000
GPS,-29.602095,-51.16376,4.425067,1666651428000
GPS,-29.602195,-51.1637,4.0225544,1666651431000
GPS,-29.60229167,-51.16364833,3.9386544,1666651434000
GPS,-29.60229167,-51.16364833,3.9386544,1666651434000
GPS,-29.60239167,-51.163585,4.137337,1666651437000
GPS,-29.60248333,-51.16352167,3.7080588,1666651440000
GPS,-29.60257667,-51.16347,4.222266,1666651443000
GPS,-29.60267167,-51.16341333,3.9741702,1666651446000
GPS,-29.60277167,-51.163375,4.202707,1666651449000
GPS,-29.60288,-51.16333833,4.472936,1666651452000
GPS,-29.60299833,-51.16333333,3.9237275,1666651455000
GPS,-29.603095,-51.16333,4.03079,1666651458000
GPS,-29.60321167,-51.16332167,4.2387376,1666651461000
GPS,-29.60332667,-51.16331167,4.0163774,1666651464000
GPS,-29.60343667,-51.163365,4.8167706,1666651467000
GPS,-29.60346167,-51.16348833,4.341682,1666651470000
GPS,-29.60346167,-51.16348833,4.341682,1666651470000
GPS,-29.60355333,-51.163555,4.156382,1666651473000
GPS,-29.60367,-51.16357,4.1110864,1666651476000
GPS,-29.60378333,-51.16359,4.4966135,1666651479000
GPS,-29.6039,-51.16361,4.3977866,1666651482000
GPS,-29.60401833,-51.16363167,4.3710213,1666651485000
GPS,-29.60413833,-51.16366333,4.089983,1666651488000
GPS,-29.60425833,-51.16369,4.4683037,1666651491000
GPS,-29.60438333,-51.16371667,4.8167706,1666651494000
GPS,-29.604515,-51.16373,4.567645,1666651497000
GPS,-29.60464333,-51.16376333,4.813682,1666651500000
GPS,-29.60476833,-51.16376833,4.567645,1666651503000
GPS,-29.60476833,-51.16376833,4.567645,1666651503000
GPS,-29.60489167,-51.16378833,5.206415,1666651506000
GPS,-29.60499333,-51.16380833,5.073617,1666651508000
GPS,-29.60508667,-51.16383667,5.078764,1666651510000
GPS,-29.60518333,-51.16385667,4.9670696,1666651512000
GPS,-29.605315,-51.16388333,4.7580924,1666651515000
GPS,-29.60543667,-51.1639,4.3746243,1666651518000
GPS,-29.60556,-51.16391167,4.6252937,1666651521000
GPS,-29.60566333,-51.16395,3.9401987,1666651524000
GPS,-29.60578167,-51.163975,4.512055,1666651527000
GPS,-29.60591,-51.16400333,4.663898,1666651530000
GPS,-29.606005,-51.16402333,5.1045003,1666651532000
GPS,-29.60609833,-51.164035,4.95626,1666651534000
GPS,-29.60619167,-51.16405333,4.7961817,1666651536000
GPS,-29.606285,-51.16405667,5.2357545,1666651538000
GPS,-29.606285,-51.16405667,5.2357545,1666651538000
GPS,-29.60637833,-51.16408,5.4339223,1666651540000
GPS,-29.60647167,-51.164095,5.290315,1666651542000
GPS,-29.60657,-51.16411,5.2614903,1666651544000
GPS,-29.60666833,-51.16413,5.631576,1666651546000
GPS,-29.606765,-51.164145,5.553338,1666651548000
GPS,-29.60686167,-51.16415667,5.672239,1666651550000
GPS,-29.60695667,-51.16417833,5.638782,1666651552000
GPS,-29.607055,-51.16420833,5.514734,1666651554000
GPS,-29.60715,-51.164225,5.4992924,1666651556000
GPS,-29.60726167,-51.16424333,5.61459,1666651558000
GPS,-29.60736333,-51.16426167,5.8745246,1666651560000
GPS,-29.60746667,-51.164275,6.04078,1666651562000
GPS,-29.60758333,-51.164295,5.958939,1666651564000
GPS,-29.60768,-51.16431,6.006294,1666651566000
GPS,-29.60779167,-51.16433167,6.7974215,1666651568000
GPS,-29.60792,-51.164345,8.453797,1666651570000
GPS,-29.60807333,-51.16436667,8.692114,1666651572000
GPS,-29.60823167,-51.1644,9.045214,1666651574000
GPS,-29.60841,-51.16443333,9.873917,1666651576000
GPS,-29.60841,-51.16443333,9.873917,1666651576000
GPS,-29.608585,-51.16447333,9.864652,1666651578000
GPS,-29.60876667,-51.16450333,10.101423,1666651580000
GPS,-29.60886333,-51.16451667,10.079805,1666651581000
GPS,-29.60904,-51.16455167,9.445667,1666651583000
GPS,-29.609205,-51.16458333,8.817192,1666651585000
GPS,-29.609355,-51.16461167,8.500637,1666651587000
GPS,-29.60950667,-51.16464,8.118199,1666651589000
GPS,-29.60964667,-51.16466333,7.734216,1666651591000
GPS,-29.60978333,-51.164685,6.922499,1666651593000
GPS,-29.60989333,-51.16469833,5.581133,1666651595000
GPS,-29.60999333,-51.16471167,5.1122212,1666651597000
GPS,-29.61010333,-51.16474167,4.2922688,1666651600000
GPS,-29.61020833,-51.164765,3.8753436,1666651603000
GPS,-29.61030167,-51.16476833,3.4285648,1666651606000
