318625696776678,1,-2.3080103,0.46926352,0.46926352,9.981427
318625716643755,1,-4.3023806,1.3144168,1.3144168,7.7428484
318625736632678,1,-3.4859576,0.9672575,0.9672575,8.571242
318625756652293,1,-3.359065,0.45968673,0.45968673,9.818622
318625776641217,1,-3.4715924,0.92655605,0.92655605,8.65025
318625796630217,1,-3.7780502,1.1563994,1.1563994,8.293514
318625816649832,1,-3.632004,0.7350199,0.7350199,9.390059
318625836638832,1,-3.4045548,0.80684596,0.80684596,9.097966
318625856627755,1,-3.7924154,1.0606314,1.0606314,8.3868885
318625876647371,1,-3.4332852,0.89064306,0.89064306,9.016563
318625896636371,1,-3.6607344,0.80924016,0.80924016,9.157822
318625916655986,1,-3.7014358,0.9576807,0.9576807,8.576031
318625936644909,1,-3.4524388,0.8619126,0.8619126,8.836999
318625956633909,1,-3.3638535,0.8475474,0.8475474,9.107543
318625976653525,1,-3.5122938,0.8619126,0.8619126,8.717288
318625996642448,1,-3.6607344,0.8451532,0.8451532,8.789114
318626016631448,1,-2.72939,0.85473,0.85473,9.124303
318626036651063,1,-2.882619,1.1013328,1.1013328,8.796297
318626056640063,1,-3.3255463,1.1109096,1.1109096,8.738836
318626076628986,1,-2.9281087,0.9504981,0.9504981,8.834604
318626096648602,1,-3.8043866,0.9504981,0.9504981,9.035717
318626116637602,1,-3.9073372,1.2617443,1.2617443,8.851364
318626136626756,1,-4.582502,1.1109096,1.1109096,8.643068
318626156646140,1,-4.256891,0.85473,0.85473,9.124303
318626176635141,1,-3.7062242,0.8571242,0.8571242,9.078813
318626196680206,1,-4.0438066,1.103727,1.103727,8.602366
318626216669129,1,-3.8379054,0.90500826,0.90500826,8.901642
318626236658129,1,-3.86903,0.7517793,0.7517793,9.009381
318626256677745,1,-3.655946,1.2952632,1.2952632,8.336611
318626276666745,1,-5.5641246,1.3455414,1.3455414,8.995016
318626296655668,1,-6.244078,1.5586253,1.5586253,8.054094
318626316675283,1,-4.4939165,0.7134721,0.7134721,9.82341
318626336664283,1,-3.4691982,0.92655605,0.92655605,9.78989
318626356653206,1,-3.7134068,0.7158663,0.7158663,8.025364
318626376672822,1,-2.9041667,0.7015011,0.7015011,8.37013
318626396661822,1,-3.3734303,1.055843,1.055843,9.646238
318626416681437,1,-3.4979286,1.7405846,1.7405846,8.255207
318626436670360,1,-3.904943,1.3694834,1.3694834,8.731653
318626456659360,1,-3.1052797,0.5243302,0.5243302,9.081207
318626476678976,1,-2.0614076,1.1085154,1.1085154,9.136273
318626496667899,1,-3.2489316,0.91697925,0.91697925,8.449138
318626516656899,1,-2.6120741,0.8762778,0.8762778,9.473856
318626536676514,1,-2.1571758,0.60573304,0.60573304,9.212888
318626556665515,1,-2.3558946,0.8619126,0.8619126,8.604761
